dummy,fill,run,ls,nb,sec,msec,acqflag,step,beam,ip,scanstatus,plane,progress,nominal_separation,read_nominal_B1sepPlane,read_nominal_B1xingPlane,read_nominal_B2sepPlane,read_nominal_B2xingPlane,set_nominal_B1sepPlane,set_nominal_B1xingPlane,set_nominal_B2sepPlane,set_nominal_B2xingPlane,atlas_totInst,nominal_separation_plane,bpm_5LDOROS_B1Names,bpm_5LDOROS_B1hPos,bpm_5LDOROS_B1vPos,bpm_5LDOROS_B1hErr,bpm_5LDOROS_B1vErr,bpm_5RDOROS_B1Names,bpm_5RDOROS_B1hPos,bpm_5RDOROS_B1vPos,bpm_5RDOROS_B1hErr,bpm_5RDOROS_B1vErr,bpm_5LDOROS_B2Names,bpm_5LDOROS_B2hPos,bpm_5LDOROS_B2vPos,bpm_5LDOROS_B2hErr,bpm_5LDOROS_B2vErr,bpm_5RDOROS_B2Names,bpm_5RDOROS_B2hPos,bpm_5RDOROS_B2vPos,bpm_5RDOROS_B2hErr,bpm_5RDOROS_B2vErr,totsize,publishnnb,datasourceid,algoid,channelid,payloadtype,bstar5,xingHmurad
286,7442,326676,141,60,1542138012,140,1,24,3,32,ACQUIRING,MIXED,43,0.0240841247141,-0.0036941699218,0.0433422215283,0.0759465396404,-0.0433422215283,0.0481682494283,0.0,0.0240841247141,0.0,0,SEPARATION,LHC.BPM.1L5.B1_D,-2971.54541016,-1477.78588867,1192.97241211,540.907531738,LHC.BPM.1R5.B1_D,3607.03027344,-1830.86975098,1453.6973877,635.528503418,LHC.BPM.1L5.B2_D,4076.18847656,-1415.56750488,1617.16491699,605.497924805,LHC.BPM.1R5.B2_D,-3729.16235352,-1980.28564453,1493.66784668,826.671813965,266,4,2,0,0,11,50,160
287,7442,326676,141,64,1542138013,653,1,24,3,32,ACQUIRING,MIXED,42,0.0240841247141,-0.0036941699218,0.0433422215283,0.0759465396404,-0.0433422215283,0.0481682494283,0.0,0.0240841247141,0.0,0,SEPARATION,LHC.BPM.1L5.B1_D,-2972.22192383,-1477.65820312,1146.84765625,623.138305664,LHC.BPM.1R5.B1_D,3607.61328125,-1830.93762207,1399.02246094,812.777160645,LHC.BPM.1L5.B2_D,4076.74365234,-1415.4979248,1609.87121582,515.77331543,LHC.BPM.1R5.B2_D,-3729.78173828,-1980.63146973,1448.70776367,738.249328613,266,4,2,0,0,11,50,160
288,7442,326676,142,4,1542138015,69,1,24,3,32,ACQUIRING,MIXED,40,0.0240841247141,-0.0036941699218,0.0433422215283,0.0759465396404,-0.0433422215283,0.0481682494283,0.0,0.0240841247141,0.0,0,SEPARATION,LHC.BPM.1L5.B1_D,-2972.41162109,-1478.57678223,1146.65966797,623.329589844,LHC.BPM.1R5.B1_D,3608.02172852,-1830.02624512,1398.89440918,812.546020508,LHC.BPM.1L5.B2_D,4076.23486328,-1414.32800293,1609.75537109,515.66619873,LHC.BPM.1R5.B2_D,-3729.36376953,-1981.68200684,1448.6751709,738.368164062,266,4,2,0,0,11,50,160
289,7442,326676,142,8,1542138016,481,1,24,3,32,ACQUIRING,MIXED,39,0.0240841247141,-0.0036941699218,0.0433422215283,0.0759465396404,-0.0433422215283,0.0481682494283,0.0,0.0240841247141,0.0,0,SEPARATION,LHC.BPM.1L5.B1_D,-2972.84350586,-1478.27441406,1193.65979004,541.190856934,LHC.BPM.1R5.B1_D,3608.62255859,-1830.2833252,1454.63110352,635.230712891,LHC.BPM.1L5.B2_D,4075.90771484,-1414.92114258,1616.6463623,605.138427734,LHC.BPM.1R5.B2_D,-3729.01831055,-1981.01013184,1493.12817383,826.846374512,266,4,2,0,0,11,50,160
290,7442,326676,142,12,1542138018,0,1,24,3,32,ACQUIRING,MIXED,38,0.0240841247141,-0.0036941699218,0.0433422215283,0.0759465396404,-0.0433422215283,0.0481682494283,0.0,0.0240841247141,0.0,0,SEPARATION,LHC.BPM.1L5.B1_D,-2973.93408203,-1477.99353027,1147.52539062,623.110595703,LHC.BPM.1R5.B1_D,3609.67089844,-1830.56799316,1399.73144531,812.778869629,LHC.BPM.1L5.B2_D,4074.92626953,-1415.14794922,1608.99621582,515.846191406,LHC.BPM.1R5.B2_D,-3728.22021484,-1980.6875,1448.06347656,738.113037109,266,4,2,0,0,11,50,160
291,7442,326676,142,16,1542138019,417,1,24,3,32,ACQUIRING,MIXED,36,0.0240841247141,-0.0036941699218,0.0433422215283,0.0759465396404,-0.0433422215283,0.0481682494283,0.0,0.0240841247141,0.0,0,SEPARATION,LHC.BPM.1L5.B1_D,-2974.01269531,-1478.17492676,1147.17248535,623.37689209,LHC.BPM.1R5.B1_D,3609.74194336,-1830.39001465,1399.45654297,812.524719238,LHC.BPM.1L5.B2_D,4074.73364258,-1414.88781738,1609.27185059,515.567993164,LHC.BPM.1R5.B2_D,-3727.97509766,-1981.16967773,1448.46826172,738.530578613,266,4,2,0,0,11,50,160
292,7442,326676,142,20,1542138020,930,1,24,3,32,ACQUIRING,MIXED,35,0.0240841247141,-0.0036941699218,0.0433422215283,0.0759465396404,-0.0433422215283,0.0481682494283,0.0,0.0240841247141,0.0,0,SEPARATION,LHC.BPM.1L5.B1_D,-2973.62841797,-1478.07214355,1193.77880859,540.981384277,LHC.BPM.1R5.B1_D,3609.38232422,-1830.52478027,1454.68701172,635.446350098,LHC.BPM.1L5.B2_D,4074.76904297,-1414.68127441,1616.28991699,605.045715332,LHC.BPM.1R5.B2_D,-3728.03808594,-1981.39794922,1492.62426758,826.994018555,266,4,2,0,0,11,50,160
293,7442,326676,142,24,1542138022,345,1,24,3,32,ACQUIRING,MIXED,33,0.0240841247141,-0.0036941699218,0.0433422215283,0.0759465396404,-0.0433422215283,0.0481682494283,0.0,0.0240841247141,0.0,0,SEPARATION,LHC.BPM.1L5.B1_D,-2973.23974609,-1478.16772461,1193.46081543,541.119445801,LHC.BPM.1R5.B1_D,3608.96508789,-1830.57434082,1454.3684082,635.430664062,LHC.BPM.1L5.B2_D,4073.83911133,-1414.4855957,1615.89099121,604.907470703,LHC.BPM.1R5.B2_D,-3727.0534668,-1981.34680176,1492.28540039,827.051696777,266,4,2,0,0,11,50,160
294,7442,326676,142,28,1542138023,759,1,24,3,32,ACQUIRING,MIXED,32,0.0240841247141,-0.0036941699218,0.0433422215283,0.0759465396404,-0.0433422215283,0.0481682494283,0.0,0.0240841247141,0.0,0,SEPARATION,LHC.BPM.1L5.B1_D,-2972.28930664,-1478.14550781,1146.43688965,623.297912598,LHC.BPM.1R5.B1_D,3607.96118164,-1830.42260742,1398.65063477,812.461181641,LHC.BPM.1L5.B2_D,4074.10375977,-1414.36132812,1609.11755371,515.455810547,LHC.BPM.1R5.B2_D,-3727.21533203,-1981.56591797,1448.12792969,738.608947754,266,4,2,0,0,11,50,160
295,7442,326676,142,32,1542138025,272,1,24,3,32,ACQUIRING,MIXED,30,0.0240841247141,-0.0036941699218,0.0433422215283,0.0759465396404,-0.0433422215283,0.0481682494283,0.0,0.0240841247141,0.0,0,SEPARATION,LHC.BPM.1L5.B1_D,-2971.99414062,-1478.22583008,1146.74047852,623.329833984,LHC.BPM.1R5.B1_D,3607.64379883,-1830.37841797,1398.96826172,812.488464355,LHC.BPM.1L5.B2_D,4074.88574219,-1414.35473633,1609.18432617,515.531005859,LHC.BPM.1R5.B2_D,-3728.07226562,-1981.63671875,1448.13830566,738.512451172,266,4,2,0,0,11,50,160
296,7442,326676,142,36,1542138026,685,1,24,3,32,ACQUIRING,MIXED,29,0.0240841247141,-0.0036941699218,0.0433422215283,0.0759465396404,-0.0433422215283,0.0481682494283,0.0,0.0240841247141,0.0,0,SEPARATION,LHC.BPM.1L5.B1_D,-2973.03417969,-1477.6072998,1193.74682617,540.676208496,LHC.BPM.1R5.B1_D,3608.81567383,-1830.97912598,1454.73217773,635.853759766,LHC.BPM.1L5.B2_D,4074.3203125,-1414.57397461,1615.98571777,605.005371094,LHC.BPM.1R5.B2_D,-3727.4543457,-1981.38757324,1492.45092773,827.014526367,266,4,2,0,0,11,50,160
297,7442,326676,142,40,1542138028,201,1,24,3,32,ACQUIRING,MIXED,27,0.0240841247141,-0.0036941699218,0.0433422215283,0.0759465396404,-0.0433422215283,0.0481682494283,0.0,0.0240841247141,0.0,0,SEPARATION,LHC.BPM.1L5.B1_D,-2973.23095703,-1478.02319336,1193.84692383,541.0234375,LHC.BPM.1R5.B1_D,3608.88330078,-1830.55371094,1454.63696289,635.47277832,LHC.BPM.1L5.B2_D,4073.46142578,-1414.28662109,1615.99133301,604.701293945,LHC.BPM.1R5.B2_D,-3726.65869141,-1981.64416504,1492.55041504,827.157653809,266,4,2,0,0,11,50,160
298,7442,326676,142,44,1542138029,615,1,24,3,32,ACQUIRING,MIXED,26,0.0240841247141,-0.0036941699218,0.0433422215283,0.0759465396404,-0.0433422215283,0.0481682494283,0.0,0.0240841247141,0.0,0,SEPARATION,LHC.BPM.1L5.B1_D,-2973.96948242,-1478.10546875,1147.37854004,623.379516602,LHC.BPM.1R5.B1_D,3609.72705078,-1830.43212891,1399.78308105,812.441955566,LHC.BPM.1L5.B2_D,4073.94360352,-1413.98364258,1608.86694336,515.37109375,LHC.BPM.1R5.B2_D,-3726.98046875,-1981.90002441,1447.64892578,738.777648926,266,4,2,0,0,11,50,160
299,7442,326676,142,48,1542138031,129,1,24,3,32,ACQUIRING,MIXED,24,0.0240841247141,-0.0036941699218,0.0433422215283,0.0759465396404,-0.0433422215283,0.0481682494283,0.0,0.0240841247141,0.0,0,SEPARATION,LHC.BPM.1L5.B1_D,-2973.6418457,-1478.41296387,1146.97363281,623.376647949,LHC.BPM.1R5.B1_D,3609.30786133,-1830.23791504,1399.29992676,812.500366211,LHC.BPM.1L5.B2_D,4074.0065918,-1414.20617676,1609.02770996,515.491577148,LHC.BPM.1R5.B2_D,-3726.89599609,-1981.64624023,1447.69775391,738.583679199,266,4,2,0,0,11,50,160
300,7442,326676,142,52,1542138032,542,1,24,3,32,ACQUIRING,MIXED,23,0.0240841247141,-0.0036941699218,0.0433422215283,0.0759465396404,-0.0433422215283,0.0481682494283,0.0,0.0240841247141,0.0,0,SEPARATION,LHC.BPM.1L5.B1_D,-2973.63208008,-1478.29577637,1193.99304199,541.170471191,LHC.BPM.1R5.B1_D,3609.34204102,-1830.30895996,1454.82458496,635.309814453,LHC.BPM.1L5.B2_D,4073.6484375,-1413.74768066,1615.60375977,604.399597168,LHC.BPM.1R5.B2_D,-3726.72241211,-1982.17211914,1492.30200195,827.571777344,266,4,2,0,0,11,50,160
301,7442,326676,142,56,1542138033,960,1,24,3,32,ACQUIRING,MIXED,22,0.0240841247141,-0.0036941699218,0.0433422215283,0.0759465396404,-0.0433422215283,0.0481682494283,0.0,0.0240841247141,0.0,0,SEPARATION,LHC.BPM.1L5.B1_D,-2974.14990234,-1478.0057373,1147.38500977,623.150756836,LHC.BPM.1R5.B1_D,3609.93188477,-1830.54797363,1399.77050781,812.69317627,LHC.BPM.1L5.B2_D,4073.09008789,-1413.92150879,1608.59155273,515.629760742,LHC.BPM.1R5.B2_D,-3726.03173828,-1981.97338867,1447.15759277,738.427062988,266,4,2,0,0,11,50,160
302,7442,326676,142,60,1542138035,474,1,24,3,32,ACQUIRING,MIXED,20,0.0240841247141,-0.0036941699218,0.0433422215283,0.0759465396404,-0.0433422215283,0.0481682494283,0.0,0.0240841247141,0.0,0,SEPARATION,LHC.BPM.1L5.B1_D,-2973.95922852,-1478.30725098,1147.35827637,623.298950195,LHC.BPM.1R5.B1_D,3609.67944336,-1830.22961426,1399.79846191,812.523254395,LHC.BPM.1L5.B2_D,4073.359375,-1413.14953613,1608.72595215,515.026000977,LHC.BPM.1R5.B2_D,-3726.40820312,-1982.7800293,1447.2980957,739.006774902,266,4,2,0,0,11,50,160
303,7442,326676,142,64,1542138036,887,1,24,3,32,ACQUIRING,MIXED,19,0.0240841247141,-0.0036941699218,0.0433422215283,0.0759465396404,-0.0433422215283,0.0481682494283,0.0,0.0240841247141,0.0,0,SEPARATION,LHC.BPM.1L5.B1_D,-2973.8840332,-1478.18798828,1193.8170166,541.166137695,LHC.BPM.1R5.B1_D,3609.69116211,-1830.45410156,1454.61474609,635.406188965,LHC.BPM.1L5.B2_D,4073.51635742,-1413.58251953,1615.82727051,604.733032227,LHC.BPM.1R5.B2_D,-3726.61425781,-1982.51184082,1492.64282227,827.419555664,266,4,2,0,0,11,50,160
304,7442,326676,143,4,1542138038,402,1,24,3,32,ACQUIRING,MIXED,17,0.0240841247141,-0.0036941699218,0.0433422215283,0.0759465396404,-0.0433422215283,0.0481682494283,0.0,0.0240841247141,0.0,0,SEPARATION,LHC.BPM.1L5.B1_D,-2974.34472656,-1478.35424805,1194.10314941,541.238891602,LHC.BPM.1R5.B1_D,3610.15722656,-1830.37316895,1454.96972656,635.401306152,LHC.BPM.1L5.B2_D,4073.5324707,-1413.92980957,1615.48449707,604.794433594,LHC.BPM.1R5.B2_D,-3726.48120117,-1981.96838379,1492.33508301,827.331176758,266,4,2,0,0,11,50,160
305,7442,326676,143,8,1542138039,815,1,24,3,32,ACQUIRING,MIXED,16,0.0240841247141,-0.0036941699218,0.0433422215283,0.0759465396404,-0.0433422215283,0.0481682494283,0.0,0.0240841247141,0.0,0,SEPARATION,LHC.BPM.1L5.B1_D,-2974.61425781,-1478.67651367,1147.65258789,623.61895752,LHC.BPM.1R5.B1_D,3610.48608398,-1830.10998535,1400.07983398,812.267028809,LHC.BPM.1L5.B2_D,4072.73095703,-1413.77392578,1608.44604492,515.119995117,LHC.BPM.1R5.B2_D,-3725.72705078,-1982.19592285,1446.9005127,738.850341797,266,4,2,0,0,11,50,160
306,7442,326676,143,12,1542138041,329,1,24,3,32,ACQUIRING,MIXED,14,0.0240841247141,-0.0036941699218,0.0433422215283,0.0759465396404,-0.0433422215283,0.0481682494283,0.0,0.0240841247141,0.0,0,SEPARATION,LHC.BPM.1L5.B1_D,-2974.64233398,-1478.70251465,1147.36694336,623.71282959,LHC.BPM.1R5.B1_D,3610.53442383,-1829.96472168,1399.85510254,812.217468262,LHC.BPM.1L5.B2_D,4072.26318359,-1413.57531738,1608.47570801,515.141601562,LHC.BPM.1R5.B2_D,-3725.20288086,-1982.3692627,1446.95007324,738.817443848,266,4,2,0,0,11,50,160
307,7442,326676,143,16,1542138042,742,1,24,3,32,ACQUIRING,MIXED,13,0.0240841247141,-0.0036941699218,0.0433422215283,0.0759465396404,-0.0433422215283,0.0481682494283,0.0,0.0240841247141,0.0,0,SEPARATION,LHC.BPM.1L5.B1_D,-2974.40527344,-1478.91906738,1194.22521973,541.337097168,LHC.BPM.1R5.B1_D,3610.29980469,-1829.77001953,1455.05004883,635.179382324,LHC.BPM.1L5.B2_D,4072.61889648,-1413.58483887,1615.36767578,604.621643066,LHC.BPM.1R5.B2_D,-3725.35351562,-1982.29760742,1491.99401855,827.44342041,266,4,2,0,0,11,50,160
308,7442,326676,143,20,1542138044,154,1,24,3,32,ACQUIRING,MIXED,11,0.0240841247141,-0.0036941699218,0.0433422215283,0.0759465396404,-0.0433422215283,0.0481682494283,0.0,0.0240841247141,0.0,0,SEPARATION,LHC.BPM.1L5.B1_D,-2975.03686523,-1478.87841797,1194.46520996,541.462097168,LHC.BPM.1R5.B1_D,3610.76831055,-1829.72387695,1455.22241211,635.156005859,LHC.BPM.1L5.B2_D,4072.40673828,-1413.04003906,1615.20532227,604.504272461,LHC.BPM.1R5.B2_D,-3725.46411133,-1983.04577637,1491.99133301,827.711181641,266,4,2,0,0,11,50,160
309,7442,326676,143,24,1542138045,668,1,24,3,32,ACQUIRING,MIXED,10,0.0240841247141,-0.0036941699218,0.0433422215283,0.0759465396404,-0.0433422215283,0.0481682494283,0.0,0.0240841247141,0.0,0,SEPARATION,LHC.BPM.1L5.B1_D,-2975.21166992,-1478.67492676,1147.76586914,623.409362793,LHC.BPM.1R5.B1_D,3611.04174805,-1829.94421387,1400.27502441,812.395935059,LHC.BPM.1L5.B2_D,4072.31958008,-1413.27050781,1608.40332031,515.017700195,LHC.BPM.1R5.B2_D,-3725.25024414,-1982.72705078,1446.8770752,738.896728516,266,4,2,0,0,11,50,160
310,7442,326676,143,28,1542138047,80,1,24,3,32,ACQUIRING,MIXED,9,0.0240841247141,-0.0036941699218,0.0433422215283,0.0759465396404,-0.0433422215283,0.0481682494283,0.0,0.0240841247141,0.0,0,SEPARATION,LHC.BPM.1L5.B1_D,-2975.00244141,-1478.87854004,1147.5246582,623.428405762,LHC.BPM.1R5.B1_D,3610.81518555,-1829.71020508,1399.9864502,812.349914551,LHC.BPM.1L5.B2_D,4071.37548828,-1413.21118164,1608.00793457,515.001525879,LHC.BPM.1R5.B2_D,-3724.47827148,-1982.7833252,1446.57324219,738.911071777,266,4,2,0,0,11,50,160
311,7442,326676,143,32,1542138048,593,1,24,3,32,ACQUIRING,MIXED,7,0.0240841247141,-0.0036941699218,0.0433422215283,0.0759465396404,-0.0433422215283,0.0481682494283,0.0,0.0240841247141,0.0,0,SEPARATION,LHC.BPM.1L5.B1_D,-2974.54174805,-1478.60632324,1194.19482422,541.378967285,LHC.BPM.1R5.B1_D,3610.38549805,-1829.99084473,1455.00915527,635.229736328,LHC.BPM.1L5.B2_D,4071.66430664,-1413.5369873,1615.13720703,604.733337402,LHC.BPM.1R5.B2_D,-3724.65649414,-1982.42138672,1491.88684082,827.457702637,266,4,2,0,0,11,50,160
312,7442,326676,143,36,1542138050,5,1,24,3,32,ACQUIRING,MIXED,6,0.0240841247141,-0.0036941699218,0.0433422215283,0.0759465396404,-0.0433422215283,0.0481682494283,0.0,0.0240841247141,0.0,0,SEPARATION,LHC.BPM.1L5.B1_D,-2974.58740234,-1478.32885742,1147.56481934,623.215087891,LHC.BPM.1R5.B1_D,3610.35058594,-1830.24682617,1399.96252441,812.556945801,LHC.BPM.1L5.B2_D,4071.76245117,-1413.58361816,1608.08325195,515.03894043,LHC.BPM.1R5.B2_D,-3724.75585938,-1982.23083496,1446.64941406,738.761108398,266,4,2,0,0,11,50,160
313,7442,326676,143,40,1542138051,518,1,24,3,32,ACQUIRING,MIXED,4,0.0240841247141,-0.0036941699218,0.0433422215283,0.0759465396404,-0.0433422215283,0.0481682494283,0.0,0.0240841247141,0.0,0,SEPARATION,LHC.BPM.1L5.B1_D,-2975.02636719,-1478.81726074,1147.66064453,623.410217285,LHC.BPM.1R5.B1_D,3610.79467773,-1829.7220459,1399.99353027,812.280700684,LHC.BPM.1L5.B2_D,4072.2175293,-1413.0045166,1608.17773438,514.814575195,LHC.BPM.1R5.B2_D,-3725.33959961,-1982.8972168,1446.88647461,738.949462891,266,4,2,0,0,11,50,160
314,7442,326676,143,44,1542138052,934,1,24,3,32,ACQUIRING,MIXED,3,0.0240841247141,-0.0036941699218,0.0433422215283,0.0759465396404,-0.0433422215283,0.0481682494283,0.0,0.0240841247141,0.0,0,SEPARATION,LHC.BPM.1L5.B1_D,-2974.99047852,-1478.70849609,1194.41296387,541.489746094,LHC.BPM.1R5.B1_D,3610.77294922,-1829.80224609,1455.30749512,635.157836914,LHC.BPM.1L5.B2_D,4071.67773438,-1413.16040039,1614.94482422,604.627746582,LHC.BPM.1R5.B2_D,-3724.63037109,-1982.70629883,1491.52099609,827.650817871,266,4,2,0,0,11,50,160
315,7442,326676,143,48,1542138054,449,1,24,3,32,ACQUIRING,MIXED,1,0.0240841247141,-0.0036941699218,0.0433422215283,0.0759465396404,-0.0433422215283,0.0481682494283,0.0,0.0240841247141,0.0,0,SEPARATION,LHC.BPM.1L5.B1_D,-2975.53710938,-1479.1282959,1194.71484375,541.439880371,LHC.BPM.1R5.B1_D,3611.27587891,-1829.50292969,1455.59619141,635.153442383,LHC.BPM.1L5.B2_D,4071.22949219,-1413.26574707,1614.81079102,604.743041992,LHC.BPM.1R5.B2_D,-3724.20263672,-1982.67248535,1491.31469727,827.360534668,266,4,2,0,0,11,50,160
316,7442,326676,144,12,1542138064,641,1,26,3,32,ACQUIRING,MIXED,1,0.0,-0.0277782939374,0.0433422215283,0.0759465396404,-0.0433422215283,0.0240841247141,0.0,0.0240841247141,0.0,0,SEPARATION,LHC.BPM.1L5.B1_D,-2978.92138672,-1505.97399902,1196.07910156,552.297790527,LHC.BPM.1R5.B1_D,3614.79760742,-1850.18884277,1457.04968262,643.190124512,LHC.BPM.1L5.B2_D,4071.63720703,-1413.79492188,1614.90722656,604.655700684,LHC.BPM.1R5.B2_D,-3724.62695312,-1981.36096191,1491.49279785,827.234680176,266,4,2,0,0,11,50,160
317,7442,326676,144,40,1542138074,834,1,28,3,32,ACQUIRING,MIXED,1,0.0240841247141,-0.0277782939374,0.0433422215283,0.0518624186516,-0.0433422215283,0.0240841247141,0.0,0.0,0.0,0,SEPARATION,LHC.BPM.1L5.B1_D,-2979.36181641,-1505.87963867,1196.32666016,552.064575195,LHC.BPM.1R5.B1_D,3615.20678711,-1849.85888672,1457.1986084,643.152404785,LHC.BPM.1L5.B2_D,4071.10546875,-1434.29760742,1614.85900879,613.105163574,LHC.BPM.1R5.B2_D,-3723.73706055,-2009.17602539,1491.43981934,837.966430664,266,4,2,0,0,11,50,160
318,7442,326676,144,44,1542138076,247,1,29,3,32,ACQUIRING,MIXED,73,0.0240841247141,-0.0277782939374,0.0433422215283,0.0518624186516,-0.0433422215283,0.0240841247141,0.0,0.0,0.0,0,SEPARATION,LHC.BPM.1L5.B1_D,-2979.63964844,-1505.6751709,1196.17419434,551.900512695,LHC.BPM.1R5.B1_D,3615.24145508,-1850.13232422,1456.90087891,643.342895508,LHC.BPM.1L5.B2_D,4071.16308594,-1433.37011719,1614.80371094,612.541259766,LHC.BPM.1R5.B2_D,-3723.66088867,-2010.52111816,1491.38208008,838.606872559,266,4,2,0,0,11,50,160
319,7442,326676,144,48,1542138077,761,1,29,3,32,ACQUIRING,MIXED,71,0.0240841247141,-0.0277782939374,0.0433422215283,0.0518624186516,-0.0433422215283,0.0240841247141,0.0,0.0,0.0,0,SEPARATION,LHC.BPM.1L5.B1_D,-2979.41259766,-1505.35595703,1149.4609375,634.02722168,LHC.BPM.1R5.B1_D,3614.96191406,-1850.41772461,1401.80395508,820.444885254,LHC.BPM.1L5.B2_D,4070.87695312,-1432.87805176,1607.78173828,522.546813965,LHC.BPM.1R5.B2_D,-3723.54321289,-2010.85998535,1446.27124023,750.273132324,266,4,2,0,0,11,50,160
320,7442,326676,144,52,1542138079,174,1,29,3,32,ACQUIRING,MIXED,70,0.0240841247141,-0.0277782939374,0.0433422215283,0.0518624186516,-0.0433422215283,0.0240841247141,0.0,0.0,0.0,0,SEPARATION,LHC.BPM.1L5.B1_D,-2980.29248047,-1506.22546387,1149.76379395,634.318603516,LHC.BPM.1R5.B1_D,3615.93334961,-1849.53723145,1402.08178711,820.127990723,LHC.BPM.1L5.B2_D,4071.01000977,-1432.65136719,1607.84082031,522.751464844,LHC.BPM.1R5.B2_D,-3723.69873047,-2011.28430176,1446.38928223,750.204467773,266,4,2,0,0,11,50,160
321,7442,326676,144,56,1542138080,586,1,29,3,32,ACQUIRING,MIXED,68,0.0240841247141,-0.0277782939374,0.0433422215283,0.0518624186516,-0.0433422215283,0.0240841247141,0.0,0.0,0.0,0,SEPARATION,LHC.BPM.1L5.B1_D,-2980.13085938,-1506.00952148,1196.44702148,552.114685059,LHC.BPM.1R5.B1_D,3615.85351562,-1849.7064209,1457.33874512,643.087524414,LHC.BPM.1L5.B2_D,4071.39672852,-1432.6126709,1615.17736816,612.136413574,LHC.BPM.1R5.B2_D,-3724.1784668,-2011.20922852,1491.79382324,838.96105957,266,4,2,0,0,11,50,160
322,7442,326676,144,60,1542138082,103,1,29,3,32,ACQUIRING,MIXED,67,0.0240841247141,-0.0277782939374,0.0433422215283,0.0518624186516,-0.0433422215283,0.0240841247141,0.0,0.0,0.0,0,SEPARATION,LHC.BPM.1L5.B1_D,-2979.36108398,-1505.34179688,1195.9753418,552.037353516,LHC.BPM.1R5.B1_D,3615.02148438,-1850.50402832,1456.82958984,643.21661377,LHC.BPM.1L5.B2_D,4072.64233398,-1433.04003906,1615.72729492,612.10144043,LHC.BPM.1R5.B2_D,-3725.39331055,-2010.67089844,1492.18701172,838.797912598,266,4,2,0,0,11,50,160
323,7442,326676,144,64,1542138083,516,1,29,3,32,ACQUIRING,MIXED,65,0.0240841247141,-0.0277782939374,0.0433422215283,0.0518624186516,-0.0433422215283,0.0240841247141,0.0,0.0,0.0,0,SEPARATION,LHC.BPM.1L5.B1_D,-2979.15600586,-1505.42614746,1149.46350098,633.945556641,LHC.BPM.1R5.B1_D,3614.84643555,-1850.38549805,1401.79248047,820.546569824,LHC.BPM.1L5.B2_D,4072.97949219,-1432.17834473,1608.51330566,522.428039551,LHC.BPM.1R5.B2_D,-3725.70166016,-2011.64599609,1447.16320801,750.702514648,266,4,2,0,0,11,50,160
324,7442,326676,145,4,1542138085,32,1,29,3,32,ACQUIRING,MIXED,64,0.0240841247141,-0.0277782939374,0.0433422215283,0.0518624186516,-0.0433422215283,0.0240841247141,0.0,0.0,0.0,0,SEPARATION,LHC.BPM.1L5.B1_D,-2979.15136719,-1505.16223145,1195.97314453,551.825195312,LHC.BPM.1R5.B1_D,3614.7434082,-1850.73706055,1456.75231934,643.490844727,LHC.BPM.1L5.B2_D,4073.31713867,-1431.50415039,1616.00524902,611.570739746,LHC.BPM.1R5.B2_D,-3725.93798828,-2012.38537598,1492.38671875,839.383972168,266,4,2,0,0,11,50,160
325,7442,326676,145,8,1542138086,447,1,29,3,32,ACQUIRING,MIXED,63,0.0240841247141,-0.0277782939374,0.0433422215283,0.0518624186516,-0.0433422215283,0.0240841247141,0.0,0.0,0.0,0,SEPARATION,LHC.BPM.1L5.B1_D,-2979.33837891,-1505.02062988,1195.98034668,551.889587402,LHC.BPM.1R5.B1_D,3614.9140625,-1850.79284668,1456.68786621,643.500793457,LHC.BPM.1L5.B2_D,4073.77856445,-1431.36657715,1616.39221191,611.733764648,LHC.BPM.1R5.B2_D,-3726.57958984,-2012.39343262,1492.73962402,839.20916748,266,4,2,0,0,11,50,160
326,7442,326676,145,12,1542138087,960,1,29,3,32,ACQUIRING,MIXED,61,0.0240841247141,-0.0277782939374,0.0433422215283,0.0518624186516,-0.0433422215283,0.0240841247141,0.0,0.0,0.0,0,SEPARATION,LHC.BPM.1L5.B1_D,-2978.79711914,-1504.87536621,1149.18164062,633.662902832,LHC.BPM.1R5.B1_D,3614.30737305,-1850.99304199,1401.5168457,820.748596191,LHC.BPM.1L5.B2_D,4074.02124023,-1432.0715332,1608.66796875,522.718994141,LHC.BPM.1R5.B2_D,-3726.91870117,-2011.79223633,1447.56750488,750.415588379,266,4,2,0,0,11,50,160
327,7442,326676,145,16,1542138089,372,1,29,3,32,ACQUIRING,MIXED,60,0.0240841247141,-0.0277782939374,0.0433422215283,0.0518624186516,-0.0433422215283,0.0240841247141,0.0,0.0,0.0,0,SEPARATION,LHC.BPM.1L5.B1_D,-2979.18237305,-1504.44396973,1149.43334961,633.339050293,LHC.BPM.1R5.B1_D,3614.75952148,-1851.38085938,1401.81530762,821.028381348,LHC.BPM.1L5.B2_D,4074.81518555,-1432.33972168,1609.10717773,522.81439209,LHC.BPM.1R5.B2_D,-3727.75415039,-2011.56359863,1448.01171875,750.351257324,266,4,2,0,0,11,50,160
