dummy,fill,run,ls,nb,sec,msec,acqflag,step,beam,ip,scanstatus,plane,progress,nominal_separation,read_nominal_B1sepPlane,read_nominal_B1xingPlane,read_nominal_B2sepPlane,read_nominal_B2xingPlane,set_nominal_B1sepPlane,set_nominal_B1xingPlane,set_nominal_B2sepPlane,set_nominal_B2xingPlane,atlas_totInst,nominal_separation_plane,bpm_5LDOROS_B1Names,bpm_5LDOROS_B1hPos,bpm_5LDOROS_B1vPos,bpm_5LDOROS_B1hErr,bpm_5LDOROS_B1vErr,bpm_5RDOROS_B1Names,bpm_5RDOROS_B1hPos,bpm_5RDOROS_B1vPos,bpm_5RDOROS_B1hErr,bpm_5RDOROS_B1vErr,bpm_5LDOROS_B2Names,bpm_5LDOROS_B2hPos,bpm_5LDOROS_B2vPos,bpm_5LDOROS_B2hErr,bpm_5LDOROS_B2vErr,bpm_5RDOROS_B2Names,bpm_5RDOROS_B2hPos,bpm_5RDOROS_B2vPos,bpm_5RDOROS_B2hErr,bpm_5RDOROS_B2vErr,totsize,publishnnb,datasourceid,algoid,channelid,payloadtype,bstar5,xingHmurad
44,7483,327463,105,40,1543464239,969,1,1,3,32,ACQUIRING,MIXED,9,0.0,-0.0596146695316,0.0485053099692,0.0596146695316,-0.0485053099692,0.0,0.0,0.0,0.0,0,NONE,LHC.BPM.1L5.B1_D,-2824.97021484,-1521.08435059,1086.96179199,639.206298828,LHC.BPM.1R5.B1_D,3509.21972656,-1762.62548828,1410.18847656,613.379516602,LHC.BPM.1L5.B2_D,4037.51098633,-1481.68383789,1583.76123047,551.647094727,LHC.BPM.1R5.B2_D,-3709.03344727,-1910.8314209,1494.00073242,810.147766113,266,4,2,0,0,11,50,160
45,7483,327463,105,44,1543464241,381,1,1,3,32,ACQUIRING,MIXED,7,0.0,-0.0596146695316,0.0485053099692,0.0596146695316,-0.0485053099692,0.0,0.0,0.0,0.0,0,NONE,LHC.BPM.1L5.B1_D,-2824.64428711,-1521.15917969,1086.78417969,639.104675293,LHC.BPM.1R5.B1_D,3508.8984375,-1762.50976562,1410.05212402,613.39453125,LHC.BPM.1L5.B2_D,4036.99169922,-1481.01281738,1583.66503906,551.267211914,LHC.BPM.1R5.B2_D,-3708.68188477,-1911.3638916,1494.0201416,810.415283203,266,4,2,0,0,11,50,160
46,7483,327463,105,48,1543464242,894,1,1,3,32,ACQUIRING,MIXED,6,0.0,-0.0596146695316,0.0485053099692,0.0596146695316,-0.0485053099692,0.0,0.0,0.0,0.0,0,NONE,LHC.BPM.1L5.B1_D,-2824.44873047,-1521.15661621,1133.44152832,557.345703125,LHC.BPM.1R5.B1_D,3508.87329102,-1762.47314453,1354.61657715,775.808532715,LHC.BPM.1L5.B2_D,4037.45556641,-1481.43713379,1611.06762695,621.788696289,LHC.BPM.1R5.B2_D,-3709.21557617,-1911.0526123,1444.3939209,705.835021973,266,4,2,0,0,11,50,160
47,7483,327463,105,52,1543464244,307,1,1,3,32,ACQUIRING,MIXED,4,0.0,-0.0596146695316,0.0485053099692,0.0596146695316,-0.0485053099692,0.0,0.0,0.0,0.0,0,NONE,LHC.BPM.1L5.B1_D,-2824.515625,-1521.29980469,1133.24304199,557.196594238,LHC.BPM.1R5.B1_D,3508.64135742,-1762.35107422,1354.27050781,775.900024414,LHC.BPM.1L5.B2_D,4038.1015625,-1481.52807617,1611.38098145,621.855712891,LHC.BPM.1R5.B2_D,-3709.67919922,-1910.87780762,1444.70336914,705.652587891,266,4,2,0,0,11,50,160
48,7483,327463,105,56,1543464245,821,1,1,3,32,ACQUIRING,MIXED,3,0.0,-0.0596146695316,0.0485053099692,0.0596146695316,-0.0485053099692,0.0,0.0,0.0,0.0,0,NONE,LHC.BPM.1L5.B1_D,-2824.36621094,-1520.97265625,1086.92456055,639.117797852,LHC.BPM.1R5.B1_D,3508.69580078,-1762.5390625,1410.27038574,613.355163574,LHC.BPM.1L5.B2_D,4037.49804688,-1481.44372559,1583.40588379,551.20526123,LHC.BPM.1R5.B2_D,-3709.40625,-1911.09570312,1493.88586426,810.635009766,266,4,2,0,0,11,50,160
49,7483,327463,105,60,1543464247,232,1,1,3,32,ACQUIRING,MIXED,1,0.0,-0.0596146695316,0.0485053099692,0.0596146695316,-0.0485053099692,0.0,0.0,0.0,0.0,0,NONE,LHC.BPM.1L5.B1_D,-2824.32543945,-1521.36108398,1087.01538086,639.270446777,LHC.BPM.1R5.B1_D,3508.76757812,-1762.25549316,1410.3770752,613.207702637,LHC.BPM.1L5.B2_D,4037.72460938,-1480.74414062,1583.63513184,551.165771484,LHC.BPM.1R5.B2_D,-3709.39331055,-1911.82214355,1494.11206055,810.838806152,266,4,2,0,0,11,50,160
50,7483,327463,106,32,1543464260,370,1,3,3,32,ACQUIRING,MIXED,2,-0.0240850318223,-0.107784733176,0.0485053099692,0.0355296358466,-0.0485053099692,-0.0481700636446,0.0,-0.0240850318223,0.0,0,SEPARATION,LHC.BPM.1L5.B1_D,-2828.3190918,-1562.77526855,1134.96704102,573.71862793,LHC.BPM.1R5.B1_D,3512.55883789,-1815.05310059,1356.0970459,796.611083984,LHC.BPM.1L5.B2_D,4041.01708984,-1499.64013672,1612.47961426,628.725830078,LHC.BPM.1R5.B2_D,-3712.44628906,-1938.87670898,1445.49938965,717.075195312,266,4,2,0,0,11,50,160
51,7483,327463,106,36,1543464261,782,1,4,3,32,ACQUIRING,MIXED,73,-0.0240850318223,-0.107784733176,0.0485053099692,0.0355296358466,-0.0485053099692,-0.0481700636446,0.0,-0.0240850318223,0.0,0,SEPARATION,LHC.BPM.1L5.B1_D,-2828.29248047,-1563.12939453,1088.35839844,655.782409668,LHC.BPM.1R5.B1_D,3512.43505859,-1815.31384277,1411.49084473,634.275756836,LHC.BPM.1L5.B2_D,4041.24780273,-1499.61413574,1585.3392334,558.749328613,LHC.BPM.1R5.B2_D,-3712.94799805,-1939.03222656,1495.96655273,821.407043457,266,4,2,0,0,11,50,160
52,7483,327463,106,40,1543464263,296,1,4,3,32,ACQUIRING,MIXED,72,-0.0240850318223,-0.107784733176,0.0485053099692,0.0355296358466,-0.0485053099692,-0.0481700636446,0.0,-0.0240850318223,0.0,0,SEPARATION,LHC.BPM.1L5.B1_D,-2827.80493164,-1562.89733887,1088.1965332,655.595153809,LHC.BPM.1R5.B1_D,3511.87402344,-1815.53369141,1411.22558594,634.46295166,LHC.BPM.1L5.B2_D,4041.546875,-1499.36071777,1585.11816406,558.561828613,LHC.BPM.1R5.B2_D,-3713.17724609,-1939.36987305,1495.70776367,821.688598633,266,4,2,0,0,11,50,160
53,7483,327463,106,44,1543464264,708,1,4,3,32,ACQUIRING,MIXED,70,-0.0240850318223,-0.107784733176,0.0485053099692,0.0355296358466,-0.0485053099692,-0.0481700636446,0.0,-0.0240850318223,0.0,0,SEPARATION,LHC.BPM.1L5.B1_D,-2827.06469727,-1562.6270752,1134.16906738,573.512878418,LHC.BPM.1R5.B1_D,3511.18798828,-1815.77587891,1355.38659668,796.793701172,LHC.BPM.1L5.B2_D,4041.53198242,-1499.52160645,1612.9432373,628.845397949,LHC.BPM.1R5.B2_D,-3713.23803711,-1939.14599609,1445.9979248,716.88494873,266,4,2,0,0,11,50,160
54,7483,327463,106,48,1543464266,221,1,4,3,32,ACQUIRING,MIXED,69,-0.0240850318223,-0.107784733176,0.0485053099692,0.0355296358466,-0.0485053099692,-0.0481700636446,0.0,-0.0240850318223,0.0,0,SEPARATION,LHC.BPM.1L5.B1_D,-2826.92358398,-1562.66455078,1133.9777832,573.565307617,LHC.BPM.1R5.B1_D,3511.10522461,-1815.69067383,1355.13037109,796.763366699,LHC.BPM.1L5.B2_D,4041.29272461,-1498.89221191,1612.86315918,628.799499512,LHC.BPM.1R5.B2_D,-3713.06323242,-1939.63867188,1446.01000977,716.90423584,266,4,2,0,0,11,50,160
55,7483,327463,106,52,1543464267,634,1,4,3,32,ACQUIRING,MIXED,67,-0.0240850318223,-0.107784733176,0.0485053099692,0.0355296358466,-0.0485053099692,-0.0481700636446,0.0,-0.0240850318223,0.0,0,SEPARATION,LHC.BPM.1L5.B1_D,-2826.93041992,-1563.11230469,1088.28991699,655.933349609,LHC.BPM.1R5.B1_D,3511.13378906,-1815.19958496,1411.44958496,634.041015625,LHC.BPM.1L5.B2_D,4041.69555664,-1499.22570801,1585.35070801,558.378540039,LHC.BPM.1R5.B2_D,-3713.2734375,-1939.35803223,1495.74731445,821.848815918,266,4,2,0,0,11,50,160
56,7483,327463,106,56,1543464269,147,1,4,3,32,ACQUIRING,MIXED,66,-0.0240850318223,-0.107784733176,0.0485053099692,0.0355296358466,-0.0485053099692,-0.0481700636446,0.0,-0.0240850318223,0.0,0,SEPARATION,LHC.BPM.1L5.B1_D,-2827.31958008,-1563.2286377,1088.15722656,655.755371094,LHC.BPM.1R5.B1_D,3511.5390625,-1815.125,1411.31604004,634.286010742,LHC.BPM.1L5.B2_D,4041.45629883,-1500.07385254,1585.57263184,558.902038574,LHC.BPM.1R5.B2_D,-3712.86767578,-1938.49401855,1495.79553223,821.251098633,266,4,2,0,0,11,50,160
57,7483,327463,106,60,1543464270,558,1,4,3,32,ACQUIRING,MIXED,64,-0.0240850318223,-0.107784733176,0.0485053099692,0.0355296358466,-0.0485053099692,-0.0481700636446,0.0,-0.0240850318223,0.0,0,SEPARATION,LHC.BPM.1L5.B1_D,-2827.05859375,-1563.19567871,1134.22277832,573.809204102,LHC.BPM.1R5.B1_D,3511.22802734,-1815.17883301,1355.34960938,796.510864258,LHC.BPM.1L5.B2_D,4041.80615234,-1500.24572754,1612.73950195,629.083496094,LHC.BPM.1R5.B2_D,-3713.17724609,-1938.43334961,1445.89001465,716.768127441,266,4,2,0,0,11,50,160
58,7483,327463,106,64,1543464271,971,1,4,3,32,ACQUIRING,MIXED,63,-0.0240850318223,-0.107784733176,0.0485053099692,0.0355296358466,-0.0485053099692,-0.0481700636446,0.0,-0.0240850318223,0.0,0,SEPARATION,LHC.BPM.1L5.B1_D,-2827.47631836,-1562.9901123,1088.48388672,655.596923828,LHC.BPM.1R5.B1_D,3511.70214844,-1815.20788574,1411.69104004,634.306335449,LHC.BPM.1L5.B2_D,4041.28735352,-1500.28137207,1585.14416504,558.930786133,LHC.BPM.1R5.B2_D,-3712.91040039,-1938.2019043,1495.5690918,821.070861816,266,4,2,0,0,11,50,160
59,7483,327463,107,4,1543464273,488,1,4,3,32,ACQUIRING,MIXED,61,-0.0240850318223,-0.107784733176,0.0485053099692,0.0355296358466,-0.0485053099692,-0.0481700636446,0.0,-0.0240850318223,0.0,0,SEPARATION,LHC.BPM.1L5.B1_D,-2833.36132812,-1563.62243652,1091.11132812,655.961303711,LHC.BPM.1R5.B1_D,3517.86962891,-1814.70983887,1414.51623535,633.991027832,LHC.BPM.1L5.B2_D,4036.14941406,-1500.39990234,1582.98803711,558.890075684,LHC.BPM.1R5.B2_D,-3707.76513672,-1938.18066406,1493.35656738,821.144042969,266,4,2,0,0,11,50,160
60,7483,327463,107,8,1543464274,901,1,4,3,32,ACQUIRING,MIXED,60,-0.0240850318223,-0.107784733176,0.0485053099692,0.0355296358466,-0.0485053099692,-0.0481700636446,0.0,-0.0240850318223,0.0,0,SEPARATION,LHC.BPM.1L5.B1_D,-2835.0090332,-1563.09216309,1137.52441406,573.530883789,LHC.BPM.1R5.B1_D,3519.60571289,-1815.3638916,1358.75817871,796.962219238,LHC.BPM.1L5.B2_D,4035.97216797,-1500.75366211,1610.70178223,629.499694824,LHC.BPM.1R5.B2_D,-3645.42041016,-1805.40893555,1322.77246094,656.16986084,266,4,2,0,0,11,50,160
61,7483,327463,107,12,1543464276,421,1,4,3,32,ACQUIRING,MIXED,59,-0.0240850318223,-0.107784733176,0.0485053099692,0.0355296358466,-0.0485053099692,-0.0481700636446,0.0,-0.0240850318223,0.0,0,SEPARATION,LHC.BPM.1L5.B1_D,-2830.32128906,-1563.10351562,1135.48144531,573.864013672,LHC.BPM.1R5.B1_D,3514.65795898,-1815.14904785,1356.52209473,796.584228516,LHC.BPM.1L5.B2_D,4039.73779297,-1501.06518555,1612.11413574,629.204711914,LHC.BPM.1R5.B2_D,-3709.04077148,-1938.67858887,1485.28112793,817.197143555,266,4,2,0,0,11,50,160
62,7483,327463,107,16,1543464277,833,1,4,3,32,ACQUIRING,MIXED,57,-0.0240850318223,-0.107784733176,0.0485053099692,0.0355296358466,-0.0485053099692,-0.0481700636446,0.0,-0.0240850318223,0.0,0,SEPARATION,LHC.BPM.1L5.B1_D,-2829.20996094,-1563.20080566,1088.60668945,655.717712402,LHC.BPM.1R5.B1_D,3513.53540039,-1815.03271484,1411.98474121,634.107421875,LHC.BPM.1L5.B2_D,4040.55541992,-1501.04577637,1585.22229004,559.423339844,LHC.BPM.1R5.B2_D,-3710.13208008,-1938.44921875,1437.16455078,712.200439453,266,4,2,0,0,11,50,160
63,7483,327463,107,20,1543464279,349,1,4,3,32,ACQUIRING,MIXED,56,-0.0240850318223,-0.107784733176,0.0485053099692,0.0355296358466,-0.0485053099692,-0.0481700636446,0.0,-0.0240850318223,0.0,0,SEPARATION,LHC.BPM.1L5.B1_D,-2828.72924805,-1563.13977051,1088.41650391,655.693481445,LHC.BPM.1R5.B1_D,3513.01953125,-1815.06811523,1411.79882812,634.098083496,LHC.BPM.1L5.B2_D,4041.45678711,-1500.73803711,1585.23327637,559.295959473,LHC.BPM.1R5.B2_D,-3710.97314453,-1938.7956543,1437.2565918,712.327819824,266,4,2,0,0,11,50,160
64,7483,327463,107,24,1543464280,762,1,4,3,32,ACQUIRING,MIXED,54,-0.0240850318223,-0.107784733176,0.0485053099692,0.0355296358466,-0.0485053099692,-0.0481700636446,0.0,-0.0240850318223,0.0,0,SEPARATION,LHC.BPM.1L5.B1_D,-2828.19750977,-1562.94030762,1134.88525391,573.686218262,LHC.BPM.1R5.B1_D,3512.49560547,-1815.23461914,1355.89831543,796.758666992,LHC.BPM.1L5.B2_D,4040.96655273,-1500.72607422,1612.44543457,629.085632324,LHC.BPM.1R5.B2_D,-3710.56152344,-1938.65734863,1485.54528809,817.242980957,266,4,2,0,0,11,50,160
65,7483,327463,107,28,1543464282,175,1,4,3,32,ACQUIRING,MIXED,53,-0.0240850318223,-0.107784733176,0.0485053099692,0.0355296358466,-0.0485053099692,-0.0481700636446,0.0,-0.0240850318223,0.0,0,SEPARATION,LHC.BPM.1L5.B1_D,-2828.44433594,-1563.25939941,1135.02307129,573.963928223,LHC.BPM.1R5.B1_D,3512.85766602,-1814.94689941,1356.16442871,796.516662598,LHC.BPM.1L5.B2_D,4041.50537109,-1500.51733398,1612.49633789,629.102172852,LHC.BPM.1R5.B2_D,-3710.79589844,-1939.1217041,1485.60058594,817.364929199,266,4,2,0,0,11,50,160
66,7483,327463,107,32,1543464283,688,1,4,3,32,ACQUIRING,MIXED,51,-0.0240850318223,-0.107784733176,0.0485053099692,0.0355296358466,-0.0485053099692,-0.0481700636446,0.0,-0.0240850318223,0.0,0,SEPARATION,LHC.BPM.1L5.B1_D,-2828.34667969,-1563.48840332,1088.39868164,655.858032227,LHC.BPM.1R5.B1_D,3512.59448242,-1814.83520508,1411.61755371,634.033569336,LHC.BPM.1L5.B2_D,4041.30078125,-1500.45166016,1585.45410156,559.067871094,LHC.BPM.1R5.B2_D,-3710.51293945,-1939.10412598,1437.16821289,712.564208984,266,4,2,0,0,11,50,160
67,7483,327463,107,36,1543464285,100,1,4,3,32,ACQUIRING,MIXED,50,-0.0240850318223,-0.107784733176,0.0485053099692,0.0355296358466,-0.0485053099692,-0.0481700636446,0.0,-0.0240850318223,0.0,0,SEPARATION,LHC.BPM.1L5.B1_D,-2828.30078125,-1563.58679199,1088.55566406,655.976928711,LHC.BPM.1R5.B1_D,3512.70532227,-1814.52819824,1411.83605957,633.837158203,LHC.BPM.1L5.B2_D,4040.96899414,-1500.08056641,1585.17248535,558.693725586,LHC.BPM.1R5.B2_D,-3710.26611328,-1939.47668457,1436.92858887,712.836120605,266,4,2,0,0,11,50,160
68,7483,327463,107,40,1543464286,614,1,4,3,32,ACQUIRING,MIXED,48,-0.0240850318223,-0.107784733176,0.0485053099692,0.0355296358466,-0.0485053099692,-0.0481700636446,0.0,-0.0240850318223,0.0,0,SEPARATION,LHC.BPM.1L5.B1_D,-2828.0,-1563.6809082,1134.6126709,573.993713379,LHC.BPM.1R5.B1_D,3512.29052734,-1814.40795898,1355.72290039,796.378295898,LHC.BPM.1L5.B2_D,4040.79956055,-1500.09106445,1612.38452148,629.196411133,LHC.BPM.1R5.B2_D,-3710.00512695,-1939.49438477,1485.44006348,817.411499023,266,4,2,0,0,11,50,160
69,7483,327463,107,44,1543464288,25,1,4,3,32,ACQUIRING,MIXED,47,-0.0240850318223,-0.107784733176,0.0485053099692,0.0355296358466,-0.0485053099692,-0.0481700636446,0.0,-0.0240850318223,0.0,0,SEPARATION,LHC.BPM.1L5.B1_D,-2827.60717773,-1563.3104248,1088.24377441,655.690429688,LHC.BPM.1R5.B1_D,3511.97265625,-1814.75854492,1411.58679199,634.113037109,LHC.BPM.1L5.B2_D,4040.62182617,-1500.13110352,1585.04040527,558.7265625,LHC.BPM.1R5.B2_D,-3710.03686523,-1939.50671387,1436.96228027,712.846496582,266,4,2,0,0,11,50,160
70,7483,327463,107,48,1543464289,539,1,4,3,32,ACQUIRING,MIXED,45,-0.0240850318223,-0.107784733176,0.0485053099692,0.0355296358466,-0.0485053099692,-0.0481700636446,0.0,-0.0240850318223,0.0,0,SEPARATION,LHC.BPM.1L5.B1_D,-2827.52587891,-1563.31958008,1088.09533691,655.843994141,LHC.BPM.1R5.B1_D,3511.99047852,-1814.83105469,1411.46435547,633.959228516,LHC.BPM.1L5.B2_D,4040.29467773,-1499.67114258,1584.77661133,558.573547363,LHC.BPM.1R5.B2_D,-3709.6081543,-1939.9552002,1436.56164551,713.074157715,266,4,2,0,0,11,50,160
71,7483,327463,107,52,1543464290,952,1,4,3,32,ACQUIRING,MIXED,44,-0.0240850318223,-0.107784733176,0.0485053099692,0.0355296358466,-0.0485053099692,-0.0481700636446,0.0,-0.0240850318223,0.0,0,SEPARATION,LHC.BPM.1L5.B1_D,-2827.66137695,-1563.31140137,1134.8079834,573.844970703,LHC.BPM.1R5.B1_D,3512.06591797,-1814.89550781,1355.92199707,796.65020752,LHC.BPM.1L5.B2_D,4040.10302734,-1499.67871094,1612.23999023,628.992492676,LHC.BPM.1R5.B2_D,-3709.54711914,-1939.97949219,1485.45678711,817.562194824,266,4,2,0,0,11,50,160
72,7483,327463,107,56,1543464292,464,1,4,3,32,ACQUIRING,MIXED,43,-0.0240850318223,-0.107784733176,0.0485053099692,0.0355296358466,-0.0485053099692,-0.0481700636446,0.0,-0.0240850318223,0.0,0,SEPARATION,LHC.BPM.1L5.B1_D,-2827.65136719,-1563.23693848,1134.79174805,573.888183594,LHC.BPM.1R5.B1_D,3512.09008789,-1814.98901367,1355.96264648,796.62878418,LHC.BPM.1L5.B2_D,4040.55493164,-1499.47229004,1611.94580078,628.885986328,LHC.BPM.1R5.B2_D,-3709.95776367,-1940.02770996,1485.27819824,817.555297852,266,4,2,0,0,11,50,160
73,7483,327463,107,60,1543464293,876,1,4,3,32,ACQUIRING,MIXED,41,-0.0240850318223,-0.107784733176,0.0485053099692,0.0355296358466,-0.0485053099692,-0.0481700636446,0.0,-0.0240850318223,0.0,0,SEPARATION,LHC.BPM.1L5.B1_D,-2827.42626953,-1563.37341309,1087.94335938,655.854431152,LHC.BPM.1R5.B1_D,3511.78662109,-1814.74865723,1411.22473145,633.866821289,LHC.BPM.1L5.B2_D,4039.93896484,-1499.50830078,1584.98547363,558.548278809,LHC.BPM.1R5.B2_D,-3709.15844727,-1940.10009766,1436.48291016,713.179260254,266,4,2,0,0,11,50,160
74,7483,327463,107,64,1543464295,289,1,4,3,32,ACQUIRING,MIXED,40,-0.0240850318223,-0.107784733176,0.0485053099692,0.0355296358466,-0.0485053099692,-0.0481700636446,0.0,-0.0240850318223,0.0,0,SEPARATION,LHC.BPM.1L5.B1_D,-2826.84106445,-1563.50415039,1087.87243652,655.959716797,LHC.BPM.1R5.B1_D,3511.29882812,-1814.6697998,1411.21459961,633.755371094,LHC.BPM.1L5.B2_D,4039.91943359,-1499.09741211,1584.92407227,558.297302246,LHC.BPM.1R5.B2_D,-3709.57495117,-1940.3560791,1436.66564941,713.231384277,266,4,2,0,0,11,50,160
75,7483,327463,108,4,1543464296,811,1,4,3,32,ACQUIRING,MIXED,38,-0.0240850318223,-0.107784733176,0.0485053099692,0.0355296358466,-0.0485053099692,-0.0481700636446,0.0,-0.0240850318223,0.0,0,SEPARATION,LHC.BPM.1L5.B1_D,-2826.76318359,-1563.41564941,1134.35229492,573.821166992,LHC.BPM.1R5.B1_D,3511.13964844,-1814.69213867,1355.47314453,796.704223633,LHC.BPM.1L5.B2_D,4040.03613281,-1498.73803711,1612.0802002,628.535461426,LHC.BPM.1R5.B2_D,-3709.61303711,-1940.80871582,1485.45129395,818.070495605,266,4,2,0,0,11,50,160
76,7483,327463,108,8,1543464298,223,1,4,3,32,ACQUIRING,MIXED,37,-0.0240850318223,-0.107784733176,0.0485053099692,0.0355296358466,-0.0485053099692,-0.0481700636446,0.0,-0.0240850318223,0.0,0,SEPARATION,LHC.BPM.1L5.B1_D,-2826.76928711,-1563.13891602,1134.47106934,573.967651367,LHC.BPM.1R5.B1_D,3511.09375,-1814.99047852,1355.57897949,796.563354492,LHC.BPM.1L5.B2_D,4039.47021484,-1499.29602051,1611.44262695,628.417419434,LHC.BPM.1R5.B2_D,-3708.80297852,-1940.2644043,1484.79797363,818.155029297,266,4,2,0,0,11,50,160
77,7483,327463,108,12,1543464299,737,1,4,3,32,ACQUIRING,MIXED,35,-0.0240850318223,-0.107784733176,0.0485053099692,0.0355296358466,-0.0485053099692,-0.0481700636446,0.0,-0.0240850318223,0.0,0,SEPARATION,LHC.BPM.1L5.B1_D,-2826.64575195,-1563.42553711,1087.6583252,655.823730469,LHC.BPM.1R5.B1_D,3511.01269531,-1814.73986816,1411.01159668,633.933532715,LHC.BPM.1L5.B2_D,4038.88989258,-1498.64648438,1584.65393066,558.339172363,LHC.BPM.1R5.B2_D,-3708.48046875,-1940.81140137,1436.42724609,713.146850586,266,4,2,0,0,11,50,160
78,7483,327463,108,16,1543464301,154,1,4,3,32,ACQUIRING,MIXED,34,-0.0240850318223,-0.107784733176,0.0485053099692,0.0355296358466,-0.0485053099692,-0.0481700636446,0.0,-0.0240850318223,0.0,0,SEPARATION,LHC.BPM.1L5.B1_D,-2826.02270508,-1563.04138184,1087.68078613,655.737854004,LHC.BPM.1R5.B1_D,3510.46166992,-1814.86303711,1410.97814941,633.986999512,LHC.BPM.1L5.B2_D,4039.56933594,-1498.86022949,1584.83178711,558.283874512,LHC.BPM.1R5.B2_D,-3709.12475586,-1940.57470703,1436.61706543,713.117004395,266,4,2,0,0,11,50,160
79,7483,327463,108,20,1543464302,567,1,4,3,32,ACQUIRING,MIXED,32,-0.0240850318223,-0.107784733176,0.0485053099692,0.0355296358466,-0.0485053099692,-0.0481700636446,0.0,-0.0240850318223,0.0,0,SEPARATION,LHC.BPM.1L5.B1_D,-2825.94677734,-1563.14172363,1133.91577148,573.832092285,LHC.BPM.1R5.B1_D,3510.46557617,-1814.85400391,1355.19787598,796.607299805,LHC.BPM.1L5.B2_D,4039.73193359,-1499.21044922,1611.93920898,628.926879883,LHC.BPM.1R5.B2_D,-3709.24462891,-1940.26318359,1485.21533203,817.763061523,266,4,2,0,0,11,50,160
80,7483,327463,108,24,1543464304,80,1,4,3,32,ACQUIRING,MIXED,31,-0.0240850318223,-0.107784733176,0.0485053099692,0.0355296358466,-0.0485053099692,-0.0481700636446,0.0,-0.0240850318223,0.0,0,SEPARATION,LHC.BPM.1L5.B1_D,-2825.94628906,-1562.86230469,1133.78710938,573.86328125,LHC.BPM.1R5.B1_D,3510.38378906,-1815.01794434,1355.07226562,796.539428711,LHC.BPM.1L5.B2_D,4039.74291992,-1499.24914551,1612.19372559,628.805908203,LHC.BPM.1R5.B2_D,-3709.13867188,-1940.18151855,1485.30114746,817.865478516,266,4,2,0,0,11,50,160
81,7483,327463,108,28,1543464305,493,1,4,3,32,ACQUIRING,MIXED,30,-0.0240850318223,-0.107784733176,0.0485053099692,0.0355296358466,-0.0485053099692,-0.0481700636446,0.0,-0.0240850318223,0.0,0,SEPARATION,LHC.BPM.1L5.B1_D,-2825.86865234,-1562.98730469,1087.75366211,655.595703125,LHC.BPM.1R5.B1_D,3510.23901367,-1814.96264648,1410.93444824,634.14654541,LHC.BPM.1L5.B2_D,4040.42236328,-1499.27441406,1585.14001465,558.458496094,LHC.BPM.1R5.B2_D,-3709.65258789,-1940.26953125,1436.8659668,713.024353027,266,4,2,0,0,11,50,160
82,7483,327463,108,32,1543464307,8,1,4,3,32,ACQUIRING,MIXED,28,-0.0240850318223,-0.107784733176,0.0485053099692,0.0355296358466,-0.0485053099692,-0.0481700636446,0.0,-0.0240850318223,0.0,0,SEPARATION,LHC.BPM.1L5.B1_D,-2826.39990234,-1563.2557373,1134.20458984,574.073486328,LHC.BPM.1R5.B1_D,3510.77514648,-1814.72900391,1355.4934082,796.362609863,LHC.BPM.1L5.B2_D,4040.91259766,-1499.30175781,1612.58947754,628.833007812,LHC.BPM.1R5.B2_D,-3710.17724609,-1940.27429199,1485.71911621,817.877319336,266,4,2,0,0,11,50,160
83,7483,327463,108,36,1543464308,418,1,4,3,32,ACQUIRING,MIXED,27,-0.0240850318223,-0.107784733176,0.0485053099692,0.0355296358466,-0.0485053099692,-0.0481700636446,0.0,-0.0240850318223,0.0,0,SEPARATION,LHC.BPM.1L5.B1_D,-2827.01342773,-1563.1340332,1134.28881836,573.902954102,LHC.BPM.1R5.B1_D,3511.56201172,-1814.65783691,1355.56030273,796.478820801,LHC.BPM.1L5.B2_D,4040.36181641,-1499.21923828,1612.01916504,628.989135742,LHC.BPM.1R5.B2_D,-3709.50146484,-1940.35644531,1485.02319336,817.688781738,266,4,2,0,0,11,50,160
84,7483,327463,108,40,1543464309,938,1,4,3,32,ACQUIRING,MIXED,25,-0.0240850318223,-0.107784733176,0.0485053099692,0.0355296358466,-0.0485053099692,-0.0481700636446,0.0,-0.0240850318223,0.0,0,SEPARATION,LHC.BPM.1L5.B1_D,-2826.54199219,-1563.39526367,1087.79577637,655.883789062,LHC.BPM.1R5.B1_D,3511.09106445,-1814.49645996,1411.13366699,633.847961426,LHC.BPM.1L5.B2_D,4039.54589844,-1498.93835449,1584.63598633,558.014831543,LHC.BPM.1R5.B2_D,-3708.94140625,-1940.67004395,1436.59875488,713.525939941,266,4,2,0,0,11,50,160
85,7483,327463,108,44,1543464311,351,1,4,3,32,ACQUIRING,MIXED,24,-0.0240850318223,-0.107784733176,0.0485053099692,0.0355296358466,-0.0485053099692,-0.0481700636446,0.0,-0.0240850318223,0.0,0,SEPARATION,LHC.BPM.1L5.B1_D,-2826.91821289,-1563.08581543,1087.89929199,655.796081543,LHC.BPM.1R5.B1_D,3511.37182617,-1814.72509766,1411.26171875,633.876098633,LHC.BPM.1L5.B2_D,4039.74389648,-1499.4407959,1584.69628906,558.403503418,LHC.BPM.1R5.B2_D,-3709.23510742,-1940.13598633,1436.69433594,713.237426758,266,4,2,0,0,11,50,160
