fill,run,ls,nb,sec,msec,acqflag,step,beam,ip,scanstatus,plane,progress,nominal_separation,read_nominal_B1sepPlane,read_nominal_B1xingPlane,read_nominal_B2sepPlane,read_nominal_B2xingPlane,set_nominal_B1sepPlane,set_nominal_B1xingPlane,set_nominal_B2sepPlane,set_nominal_B2xingPlane,atlas_totInst,nominal_separation_plane,bpm_5LDOROS_B1Names,bpm_5LDOROS_B1hPos,bpm_5LDOROS_B1vPos,bpm_5LDOROS_B1hErr,bpm_5LDOROS_B1vErr,bpm_5RDOROS_B1Names,bpm_5RDOROS_B1hPos,bpm_5RDOROS_B1vPos,bpm_5RDOROS_B1hErr,bpm_5RDOROS_B1vErr,bpm_5LDOROS_B2Names,bpm_5LDOROS_B2hPos,bpm_5LDOROS_B2vPos,bpm_5LDOROS_B2hErr,bpm_5LDOROS_B2vErr,bpm_5RDOROS_B2Names,bpm_5RDOROS_B2hPos,bpm_5RDOROS_B2vPos,bpm_5RDOROS_B2hErr,bpm_5RDOROS_B2vErr,totsize,publishnnb,datasourceid,algoid,channelid,payloadtype,bstar5,xingHmurad
6381,306553,607,4,1510484747,411,1,11,3,32,ACQUIRING,MIXED,10,0.0558210797608,0.00224066292867,0.0523513518274,-0.00224066292867,-0.0523513518274,0.0,0.0279105398804,-0.0,-0.0279105398804,0,CROSSING,LHC.BPM.1L5.B1_D,-3215.90795898,-1281.56958008,1232.32385254,527.671813965,LHC.BPM.1R5.B1_D,3730.0546875,-1606.1607666,1430.94714355,700.773803711,LHC.BPM.1L5.B2_D,4062.83422852,-1165.33911133,1592.19458008,438.516693115,LHC.BPM.1R5.B2_D,-4000.56835938,-1806.34851074,1540.70629883,672.696594238,266,4,2,0,0,11,311,170
6381,306553,607,8,1510484748,925,1,11,3,32,ACQUIRING,MIXED,8,0.0558210797608,0.00224066292867,0.0523513518274,-0.00224066292867,-0.0523513518274,0.0,0.0279105398804,-0.0,-0.0279105398804,0,CROSSING,LHC.BPM.1L5.B1_D,-3215.56469727,-1281.71362305,1296.36999512,480.649627686,LHC.BPM.1R5.B1_D,3729.50146484,-1606.1328125,1506.78320312,564.643005371,LHC.BPM.1L5.B2_D,4062.62207031,-1161.18823242,1601.44262695,474.470703125,LHC.BPM.1R5.B2_D,-4000.51367188,-1809.44445801,1607.65307617,753.16192627,266,4,2,0,0,11,311,170
6381,306553,607,12,1510484750,336,1,11,3,32,ACQUIRING,MIXED,7,0.0558210797608,0.00224066292867,0.0523513518274,-0.00224066292867,-0.0523513518274,0.0,0.0279105398804,-0.0,-0.0279105398804,0,CROSSING,LHC.BPM.1L5.B1_D,-3214.97998047,-1281.67797852,1296.38513184,480.561767578,LHC.BPM.1R5.B1_D,3729.13793945,-1606.20166016,1506.97229004,564.732849121,LHC.BPM.1L5.B2_D,4062.71313477,-1166.84033203,1601.5111084,477.644683838,LHC.BPM.1R5.B2_D,-4000.81103516,-1804.99157715,1607.73681641,750.525756836,266,4,2,0,0,11,311,170
6381,306553,607,16,1510484751,749,1,11,3,32,ACQUIRING,MIXED,5,0.0558210797608,0.00224066292867,0.0523513518274,-0.00224066292867,-0.0523513518274,0.0,0.0279105398804,-0.0,-0.0279105398804,0,CROSSING,LHC.BPM.1L5.B1_D,-3214.82666016,-1281.62890625,1231.73010254,527.692199707,LHC.BPM.1R5.B1_D,3728.94775391,-1606.30651855,1430.32226562,700.818908691,LHC.BPM.1L5.B2_D,4062.73852539,-1164.73657227,1592.22192383,438.132659912,LHC.BPM.1R5.B2_D,-4000.73730469,-1806.54064941,1540.79431152,673.043579102,266,4,2,0,0,11,311,170
6381,306553,607,20,1510484753,261,1,11,3,32,ACQUIRING,MIXED,4,0.0558210797608,0.00224066292867,0.0523513518274,-0.00224066292867,-0.0523513518274,0.0,0.0279105398804,-0.0,-0.0279105398804,0,CROSSING,LHC.BPM.1L5.B1_D,-3215.43237305,-1281.73071289,1232.00915527,527.723937988,LHC.BPM.1R5.B1_D,3729.45678711,-1606.20849609,1430.5916748,700.82019043,LHC.BPM.1L5.B2_D,4062.66552734,-1163.9005127,1592.22961426,440.391815186,LHC.BPM.1R5.B2_D,-4000.60644531,-1807.26025391,1540.71118164,671.323974609,266,4,2,0,0,11,311,170
6381,306553,607,24,1510484754,673,1,11,3,32,ACQUIRING,MIXED,2,0.0558210797608,0.00224066292867,0.0523513518274,-0.00224066292867,-0.0523513518274,0.0,0.0279105398804,-0.0,-0.0279105398804,0,CROSSING,LHC.BPM.1L5.B1_D,-3215.42822266,-1281.79919434,1296.57983398,480.664489746,LHC.BPM.1R5.B1_D,3729.49194336,-1606.11376953,1507.13220215,564.578979492,LHC.BPM.1L5.B2_D,4062.24072266,-1167.43847656,1601.11376953,477.507293701,LHC.BPM.1R5.B2_D,-4000.4296875,-1804.4284668,1607.57861328,750.578796387,266,4,2,0,0,11,311,170
6381,306553,607,28,1510484756,186,1,11,3,32,ACQUIRING,MIXED,1,0.0558210797608,0.00224066292867,0.0523513518274,-0.00224066292867,-0.0523513518274,0.0,0.0279105398804,-0.0,-0.0279105398804,0,CROSSING,LHC.BPM.1L5.B1_D,-3215.26806641,-1281.94226074,1296.59716797,480.785400391,LHC.BPM.1R5.B1_D,3728.98144531,-1605.81665039,1506.96691895,564.49786377,LHC.BPM.1L5.B2_D,4061.6340332,-1161.16796875,1600.92480469,474.976318359,LHC.BPM.1R5.B2_D,-3999.15039062,-1809.61083984,1607.1159668,752.657775879,266,4,2,0,0,11,311,170
6381,306553,607,52,1510484764,863,1,13,3,32,ACQUIRING,MIXED,10,0.111642159522,0.00224066292867,0.0802618935704,-0.00224066292867,-0.0802618935704,0.0,0.0558210797608,-0.0,-0.0558210797608,0,CROSSING,LHC.BPM.1L5.B1_D,-3187.84716797,-1282.16577148,1285.83178711,480.640563965,LHC.BPM.1R5.B1_D,3760.30102539,-1605.12512207,1519.2409668,564.31237793,LHC.BPM.1L5.B2_D,4031.92480469,-1162.59020996,1589.23132324,476.204101562,LHC.BPM.1R5.B2_D,-4027.39331055,-1808.11486816,1618.20532227,751.757202148,266,4,2,0,0,11,311,170
6381,306553,607,56,1510484766,376,1,13,3,32,ACQUIRING,MIXED,8,0.111642159522,0.00224066292867,0.0802618935704,-0.00224066292867,-0.0802618935704,0.0,0.0558210797608,-0.0,-0.0558210797608,0,CROSSING,LHC.BPM.1L5.B1_D,-3187.99584961,-1282.52124023,1285.84020996,480.914978027,LHC.BPM.1R5.B1_D,3760.21240234,-1604.78637695,1519.1685791,564.116882324,LHC.BPM.1L5.B2_D,4032.69970703,-1166.73706055,1589.48242188,476.114349365,LHC.BPM.1R5.B2_D,-4028.08422852,-1804.92114258,1618.49291992,751.870788574,266,4,2,0,0,11,311,170
6381,306553,607,60,1510484767,789,1,13,3,32,ACQUIRING,MIXED,7,0.111642159522,0.00224066292867,0.0802618935704,-0.00224066292867,-0.0802618935704,0.0,0.0558210797608,-0.0,-0.0558210797608,0,CROSSING,LHC.BPM.1L5.B1_D,-3187.9543457,-1282.40344238,1221.14904785,527.942626953,LHC.BPM.1R5.B1_D,3760.26831055,-1604.93151855,1442.78967285,700.364013672,LHC.BPM.1L5.B2_D,4032.46557617,-1162.31982422,1580.46594238,437.752410889,LHC.BPM.1R5.B2_D,-4027.79541016,-1808.47631836,1551.32836914,673.24017334,266,4,2,0,0,11,311,170
6381,306553,607,64,1510484769,313,1,13,3,32,ACQUIRING,MIXED,5,0.111642159522,0.00224066292867,0.0802618935704,-0.00224066292867,-0.0802618935704,0.0,0.0558210797608,-0.0,-0.0558210797608,0,CROSSING,LHC.BPM.1L5.B1_D,-3188.2956543,-1282.36523438,1221.29699707,527.985290527,LHC.BPM.1R5.B1_D,3760.52880859,-1604.86218262,1442.8815918,700.272460938,LHC.BPM.1L5.B2_D,4032.453125,-1167.78210449,1580.48754883,441.072265625,LHC.BPM.1R5.B2_D,-4027.77661133,-1804.05993652,1551.42468262,670.617797852,266,4,2,0,0,11,311,170
6381,306553,608,4,1510484770,727,1,13,3,32,ACQUIRING,MIXED,4,0.111642159522,0.00224066292867,0.0802618935704,-0.00224066292867,-0.0802618935704,0.0,0.0558210797608,-0.0,-0.0558210797608,0,CROSSING,LHC.BPM.1L5.B1_D,-3188.35961914,-1282.76513672,1286.01062012,481.156646729,LHC.BPM.1R5.B1_D,3760.59472656,-1604.63964844,1519.33410645,563.978027344,LHC.BPM.1L5.B2_D,4032.49829102,-1166.20263672,1589.48950195,475.844787598,LHC.BPM.1R5.B2_D,-4027.77587891,-1805.37670898,1618.38427734,752.049133301,266,4,2,0,0,11,311,170
6381,306553,608,8,1510484772,138,1,13,3,32,ACQUIRING,MIXED,3,0.111642159522,0.00224066292867,0.0802618935704,-0.00224066292867,-0.0802618935704,0.0,0.0558210797608,-0.0,-0.0558210797608,0,CROSSING,LHC.BPM.1L5.B1_D,-3188.36181641,-1282.68066406,1286.03967285,481.105438232,LHC.BPM.1R5.B1_D,3760.88574219,-1604.59130859,1519.3704834,564.038879395,LHC.BPM.1L5.B2_D,4032.18896484,-1164.16674805,1589.57006836,477.608123779,LHC.BPM.1R5.B2_D,-4027.3671875,-1806.98425293,1618.36669922,750.798950195,266,4,2,0,0,11,311,170
6381,306553,608,12,1510484773,651,1,13,3,32,ACQUIRING,MIXED,1,0.111642159522,0.00224066292867,0.0802618935704,-0.00224066292867,-0.0802618935704,0.0,0.0558210797608,-0.0,-0.0558210797608,0,CROSSING,LHC.BPM.1L5.B1_D,-3188.42333984,-1282.64086914,1221.3190918,527.939086914,LHC.BPM.1R5.B1_D,3760.87695312,-1604.59179688,1443.06872559,700.177307129,LHC.BPM.1L5.B2_D,4032.29907227,-1167.50878906,1580.25549316,440.337646484,LHC.BPM.1R5.B2_D,-4027.49145508,-1804.5435791,1551.21508789,671.211853027,266,4,2,0,0,11,311,170
6381,306553,608,36,1510484782,428,1,15,3,32,ACQUIRING,MIXED,9,0.167463243008,0.00224066292867,0.108172431588,-0.00224066292867,-0.108172431588,0.0,0.0837316215038,-0.0,-0.0837316215038,0,CROSSING,LHC.BPM.1L5.B1_D,-3160.34106445,-1282.51416016,1274.90197754,481.044555664,LHC.BPM.1R5.B1_D,3790.27124023,-1604.61132812,1530.81091309,564.119262695,LHC.BPM.1L5.B2_D,4002.66064453,-1160.97949219,1578.28369141,474.069580078,LHC.BPM.1R5.B2_D,-4055.84008789,-1809.82653809,1629.48254395,753.702026367,266,4,2,0,0,11,311,170
6381,306553,608,40,1510484783,863,1,15,3,32,ACQUIRING,MIXED,8,0.167463243008,0.00224066292867,0.108172431588,-0.00224066292867,-0.108172431588,0.0,0.0837316215038,-0.0,-0.0837316215038,0,CROSSING,LHC.BPM.1L5.B1_D,-3160.26831055,-1282.40686035,1210.3223877,527.805541992,LHC.BPM.1R5.B1_D,3789.92016602,-1604.70214844,1454.49609375,700.19128418,LHC.BPM.1L5.B2_D,4003.13623047,-1160.86767578,1568.62683105,438.644775391,LHC.BPM.1R5.B2_D,-4056.06079102,-1809.93371582,1562.57678223,672.571777344,266,4,2,0,0,11,311,170
6381,306553,608,44,1510484785,275,1,15,3,32,ACQUIRING,MIXED,7,0.167463243008,0.00224066292867,0.108172431588,-0.00224066292867,-0.108172431588,0.0,0.0837316215038,-0.0,-0.0837316215038,0,CROSSING,LHC.BPM.1L5.B1_D,-3159.31347656,-1282.4798584,1209.83312988,527.830200195,LHC.BPM.1R5.B1_D,3788.96679688,-1604.84924316,1454.06152344,700.256286621,LHC.BPM.1L5.B2_D,4002.25439453,-1166.02648926,1568.27954102,438.955291748,LHC.BPM.1R5.B2_D,-4055.49804688,-1805.77270508,1562.20373535,672.338317871,266,4,2,0,0,11,311,170
6381,306553,608,48,1510484786,787,1,15,3,32,ACQUIRING,MIXED,5,0.167463243008,0.00224066292867,0.108172431588,-0.00224066292867,-0.108172431588,0.0,0.0837316215038,-0.0,-0.0837316215038,0,CROSSING,LHC.BPM.1L5.B1_D,-3158.9621582,-1282.45544434,1274.36560059,481.058380127,LHC.BPM.1R5.B1_D,3788.85986328,-1604.7401123,1530.41125488,564.083862305,LHC.BPM.1L5.B2_D,4001.87402344,-1161.50927734,1577.64086914,474.260894775,LHC.BPM.1R5.B2_D,-4055.08569336,-1809.41308594,1629.0892334,753.524291992,266,4,2,0,0,11,311,170
6381,306553,608,52,1510484788,202,1,15,3,32,ACQUIRING,MIXED,4,0.167463243008,0.00224066292867,0.108172431588,-0.00224066292867,-0.108172431588,0.0,0.0837316215038,-0.0,-0.0837316215038,0,CROSSING,LHC.BPM.1L5.B1_D,-3158.71777344,-1282.51269531,1274.11865234,481.100250244,LHC.BPM.1R5.B1_D,3788.79907227,-1604.52368164,1530.19592285,563.990844727,LHC.BPM.1L5.B2_D,4001.96264648,-1165.96142578,1577.87756348,477.986328125,LHC.BPM.1R5.B2_D,-4055.1496582,-1805.74560547,1629.3125,750.563476562,266,4,2,0,0,11,311,170
6381,306553,608,56,1510484789,625,1,15,3,32,ACQUIRING,MIXED,2,0.167463243008,0.00224066292867,0.108172431588,-0.00224066292867,-0.108172431588,0.0,0.0837316215038,-0.0,-0.0837316215038,0,CROSSING,LHC.BPM.1L5.B1_D,-3158.59692383,-1282.49499512,1209.79321289,527.819458008,LHC.BPM.1R5.B1_D,3788.70581055,-1604.54675293,1454.15710449,700.198547363,LHC.BPM.1L5.B2_D,4002.00927734,-1166.97387695,1568.15148926,439.5284729,LHC.BPM.1R5.B2_D,-4055.17529297,-1804.96862793,1562.0456543,671.798461914,266,4,2,0,0,11,311,170
6381,306553,608,60,1510484791,138,1,15,3,32,ACQUIRING,MIXED,1,0.167463243008,0.00224066292867,0.108172431588,-0.00224066292867,-0.108172431588,0.0,0.0837316215038,-0.0,-0.0837316215038,0,CROSSING,LHC.BPM.1L5.B1_D,-3158.29980469,-1282.49926758,1209.46398926,527.925292969,LHC.BPM.1R5.B1_D,3787.79003906,-1604.55249023,1453.73693848,700.09552002,LHC.BPM.1L5.B2_D,4001.3347168,-1162.00524902,1567.87658691,438.972991943,LHC.BPM.1R5.B2_D,-4054.42724609,-1808.6217041,1561.87194824,672.110717773,266,4,2,0,0,11,311,170
6381,306553,609,20,1510484799,917,1,17,3,32,ACQUIRING,MIXED,9,0.223284319043,0.00224066292867,0.136082977057,-0.00224066292867,-0.136082977057,0.0,0.111642159522,-0.0,-0.111642159522,0,CROSSING,LHC.BPM.1L5.B1_D,-3130.84155273,-1282.73962402,1198.78820801,528.086181641,LHC.BPM.1R5.B1_D,3818.18701172,-1604.05554199,1465.77697754,699.992614746,LHC.BPM.1L5.B2_D,3972.31738281,-1165.32421875,1556.94030762,440.947387695,LHC.BPM.1R5.B2_D,-4082.91186523,-1806.20178223,1573.11877441,670.671325684,266,4,2,0,0,11,311,170
6381,306553,609,24,1510484801,328,1,17,3,32,ACQUIRING,MIXED,8,0.223284319043,0.00224066292867,0.136082977057,-0.00224066292867,-0.136082977057,0.0,0.111642159522,-0.0,-0.111642159522,0,CROSSING,LHC.BPM.1L5.B1_D,-3130.37963867,-1282.75244141,1198.49902344,528.002807617,LHC.BPM.1R5.B1_D,3818.06787109,-1603.99938965,1465.52416992,700.012756348,LHC.BPM.1L5.B2_D,3972.41137695,-1162.54125977,1557.06408691,437.51864624,LHC.BPM.1R5.B2_D,-4083.02490234,-1808.50231934,1573.15637207,673.46685791,266,4,2,0,0,11,311,170
6381,306553,609,28,1510484802,748,1,17,3,32,ACQUIRING,MIXED,7,0.223284319043,0.00224066292867,0.136082977057,-0.00224066292867,-0.136082977057,0.0,0.111642159522,-0.0,-0.111642159522,0,CROSSING,LHC.BPM.1L5.B1_D,-3130.65820312,-1282.58874512,1263.44152832,480.987548828,LHC.BPM.1R5.B1_D,3818.01904297,-1604.14526367,1541.91052246,563.873962402,LHC.BPM.1L5.B2_D,3972.80297852,-1161.57116699,1566.01782227,475.742523193,LHC.BPM.1R5.B2_D,-4083.47265625,-1809.2376709,1640.46777344,752.276489258,266,4,2,0,0,11,311,170
6381,306553,609,32,1510484804,261,1,17,3,32,ACQUIRING,MIXED,5,0.223284319043,0.00224066292867,0.136082977057,-0.00224066292867,-0.136082977057,0.0,0.111642159522,-0.0,-0.111642159522,0,CROSSING,LHC.BPM.1L5.B1_D,-3130.84228516,-1282.55200195,1263.37719727,480.86730957,LHC.BPM.1R5.B1_D,3818.05957031,-1604.35314941,1541.84265137,563.976806641,LHC.BPM.1L5.B2_D,3972.80151367,-1166.08129883,1565.76220703,476.026794434,LHC.BPM.1R5.B2_D,-4083.37451172,-1805.68103027,1640.15466309,752.075561523,266,4,2,0,0,11,311,170
6381,306553,609,36,1510484805,673,1,17,3,32,ACQUIRING,MIXED,4,0.223284319043,0.00224066292867,0.136082977057,-0.00224066292867,-0.136082977057,0.0,0.111642159522,-0.0,-0.111642159522,0,CROSSING,LHC.BPM.1L5.B1_D,-3130.92724609,-1282.52404785,1198.7767334,528.070495605,LHC.BPM.1R5.B1_D,3818.0300293,-1604.43969727,1465.6015625,700.139343262,LHC.BPM.1L5.B2_D,3972.45410156,-1161.56079102,1557.04443359,437.226165771,LHC.BPM.1R5.B2_D,-4082.99633789,-1809.20654297,1573.09228516,673.640258789,266,4,2,0,0,11,311,170
6381,306553,609,40,1510484807,192,1,17,3,32,ACQUIRING,MIXED,2,0.223284319043,0.00224066292867,0.136082977057,-0.00224066292867,-0.136082977057,0.0,0.111642159522,-0.0,-0.111642159522,0,CROSSING,LHC.BPM.1L5.B1_D,-3130.70068359,-1282.47875977,1198.61975098,528.122070312,LHC.BPM.1R5.B1_D,3817.79467773,-1604.55993652,1465.45043945,700.114501953,LHC.BPM.1L5.B2_D,3972.54223633,-1166.78015137,1557.16271973,440.527679443,LHC.BPM.1R5.B2_D,-4083.06591797,-1805.0958252,1573.12768555,670.976989746,266,4,2,0,0,11,311,170
6381,306553,609,44,1510484808,604,1,17,3,32,ACQUIRING,MIXED,1,0.223284319043,0.00224066292867,0.136082977057,-0.00224066292867,-0.136082977057,0.0,0.111642159522,-0.0,-0.111642159522,0,CROSSING,LHC.BPM.1L5.B1_D,-3130.20874023,-1282.64404297,1262.96875,480.910919189,LHC.BPM.1R5.B1_D,3817.42822266,-1604.47888184,1541.5189209,564.032409668,LHC.BPM.1L5.B2_D,3972.36621094,-1164.92126465,1565.57580566,475.364562988,LHC.BPM.1R5.B2_D,-4083.04931641,-1806.6138916,1640.16394043,752.696105957,266,4,2,0,0,11,311,170
6381,306553,610,60,1510484837,769,1,1,3,32,ACQUIRING,MIXED,9,-0.223284319043,-0.109401501715,0.024440811947,0.109401501715,-0.024440811947,-0.111642159522,0.0,0.111642159522,-0.0,0,SEPARATION,LHC.BPM.1L5.B1_D,-3244.58618164,-1400.23632812,1243.57983398,574.159545898,LHC.BPM.1R5.B1_D,3702.09960938,-1719.4510498,1419.84521484,745.28515625,LHC.BPM.1L5.B2_D,4088.55444336,-1047.5423584,1602.72729492,394.374816895,LHC.BPM.1R5.B2_D,-3969.98925781,-1690.86901855,1528.69165039,625.510070801,266,4,2,0,0,11,311,170
6381,306553,610,64,1510484839,182,1,1,3,32,ACQUIRING,MIXED,8,-0.223284319043,-0.109401501715,0.024440811947,0.109401501715,-0.024440811947,-0.111642159522,0.0,0.111642159522,-0.0,0,SEPARATION,LHC.BPM.1L5.B1_D,-3244.26928711,-1400.12915039,1243.55224609,574.09173584,LHC.BPM.1R5.B1_D,3701.82299805,-1719.66918945,1419.95458984,745.483520508,LHC.BPM.1L5.B2_D,4089.20043945,-1048.74523926,1602.80310059,392.561401367,LHC.BPM.1R5.B2_D,-3970.68945312,-1689.92163086,1528.97045898,626.979553223,266,4,2,0,0,11,311,170
6381,306553,611,4,1510484840,701,1,1,3,32,ACQUIRING,MIXED,6,-0.223284319043,-0.109401501715,0.024440811947,0.109401501715,-0.024440811947,-0.111642159522,0.0,0.111642159522,-0.0,0,SEPARATION,LHC.BPM.1L5.B1_D,-3244.60644531,-1399.94592285,1308.00512695,527.251220703,LHC.BPM.1R5.B1_D,3702.23901367,-1719.91162109,1496.36706543,609.572021484,LHC.BPM.1L5.B2_D,4089.2409668,-1044.64086914,1611.74145508,428.804321289,LHC.BPM.1R5.B2_D,-3970.83764648,-1693.19567871,1595.99401855,707.270080566,266,4,2,0,0,11,311,170
6381,306553,611,8,1510484842,114,1,1,3,32,ACQUIRING,MIXED,5,-0.223284319043,-0.109401501715,0.024440811947,0.109401501715,-0.024440811947,-0.111642159522,0.0,0.111642159522,-0.0,0,SEPARATION,LHC.BPM.1L5.B1_D,-3243.90649414,-1399.90856934,1307.61621094,527.26159668,LHC.BPM.1R5.B1_D,3701.63769531,-1719.95556641,1496.00317383,609.532287598,LHC.BPM.1L5.B2_D,4089.80566406,-1050.30847168,1612.00744629,432.072174072,LHC.BPM.1R5.B2_D,-3971.32397461,-1688.82116699,1596.12414551,704.774230957,266,4,2,0,0,11,311,170
6381,306553,611,12,1510484843,531,1,1,3,32,ACQUIRING,MIXED,3,-0.223284319043,-0.109401501715,0.024440811947,0.109401501715,-0.024440811947,-0.111642159522,0.0,0.111642159522,-0.0,0,SEPARATION,LHC.BPM.1L5.B1_D,-3244.22460938,-1400.03796387,1243.6418457,574.154907227,LHC.BPM.1R5.B1_D,3701.90136719,-1719.80554199,1420.05273438,745.440551758,LHC.BPM.1L5.B2_D,4089.7487793,-1049.29064941,1602.93603516,392.951324463,LHC.BPM.1R5.B2_D,-3971.51171875,-1689.453125,1529.36779785,626.527526855,266,4,2,0,0,11,311,170
6381,306553,611,16,1510484845,44,1,1,3,32,ACQUIRING,MIXED,2,-0.223284319043,-0.109401501715,0.024440811947,0.109401501715,-0.024440811947,-0.111642159522,0.0,0.111642159522,-0.0,0,SEPARATION,LHC.BPM.1L5.B1_D,-3244.55053711,-1400.05383301,1307.87255859,527.274475098,LHC.BPM.1R5.B1_D,3702.14428711,-1719.79174805,1496.19458008,609.521179199,LHC.BPM.1L5.B2_D,4089.54956055,-1044.86132812,1611.84936523,428.587738037,LHC.BPM.1R5.B2_D,-3971.32983398,-1692.96240234,1595.98547363,707.539916992,266,4,2,0,0,11,311,170
6381,306553,611,44,1510484855,239,1,3,3,32,ACQUIRING,MIXED,9,-0.167463243008,-0.0814909562469,0.024440811947,0.0814909562469,-0.024440811947,-0.0837316215038,0.0,0.0837316215038,-0.0,0,SEPARATION,LHC.BPM.1L5.B1_D,-3244.20776367,-1370.17016602,1243.23388672,562.516662598,LHC.BPM.1R5.B1_D,3702.16357422,-1692.12109375,1419.86950684,734.499938965,LHC.BPM.1L5.B2_D,4088.89819336,-1080.10192871,1602.81445312,406.342346191,LHC.BPM.1R5.B2_D,-3970.3671875,-1716.06628418,1529.02856445,635.994506836,266,4,2,0,0,11,311,170
6381,306553,611,48,1510484856,650,1,3,3,32,ACQUIRING,MIXED,8,-0.167463243008,-0.0814909562469,0.024440811947,0.0814909562469,-0.024440811947,-0.0837316215038,0.0,0.0837316215038,-0.0,0,SEPARATION,LHC.BPM.1L5.B1_D,-3244.20385742,-1370.36328125,1308.0020752,515.554382324,LHC.BPM.1R5.B1_D,3702.20385742,-1691.91870117,1496.41345215,598.503295898,LHC.BPM.1L5.B2_D,4088.89111328,-1077.7512207,1611.47241211,441.055847168,LHC.BPM.1R5.B2_D,-3970.11767578,-1717.91442871,1595.38928223,717.734802246,266,4,2,0,0,11,311,170
6381,306553,611,52,1510484858,163,1,3,3,32,ACQUIRING,MIXED,6,-0.167463243008,-0.0814909562469,0.024440811947,0.0814909562469,-0.024440811947,-0.0837316215038,0.0,0.0837316215038,-0.0,0,SEPARATION,LHC.BPM.1L5.B1_D,-3244.35424805,-1370.4921875,1307.96936035,515.605957031,LHC.BPM.1R5.B1_D,3702.29516602,-1691.65222168,1496.26171875,598.513366699,LHC.BPM.1L5.B2_D,4088.6940918,-1075.66027832,1611.62219238,442.555603027,LHC.BPM.1R5.B2_D,-3969.63647461,-1719.46923828,1595.37329102,716.545837402,266,4,2,0,0,11,311,170
6381,306553,611,56,1510484859,575,1,3,3,32,ACQUIRING,MIXED,5,-0.167463243008,-0.0814909562469,0.024440811947,0.0814909562469,-0.024440811947,-0.0837316215038,0.0,0.0837316215038,-0.0,0,SEPARATION,LHC.BPM.1L5.B1_D,-3244.43139648,-1370.61816406,1243.44616699,562.665893555,LHC.BPM.1R5.B1_D,3702.46875,-1691.50378418,1420.22900391,734.162658691,LHC.BPM.1L5.B2_D,4089.06176758,-1079.64941406,1602.79699707,406.334350586,LHC.BPM.1R5.B2_D,-3969.78759766,-1716.34057617,1528.78466797,635.943115234,266,4,2,0,0,11,311,170
6381,306553,611,60,1510484861,87,1,3,3,32,ACQUIRING,MIXED,3,-0.167463243008,-0.0814909562469,0.024440811947,0.0814909562469,-0.024440811947,-0.0837316215038,0.0,0.0837316215038,-0.0,0,SEPARATION,LHC.BPM.1L5.B1_D,-3244.74047852,-1370.46057129,1243.57055664,562.6171875,LHC.BPM.1R5.B1_D,3703.05908203,-1691.52502441,1420.3314209,734.230895996,LHC.BPM.1L5.B2_D,4089.01318359,-1074.13793945,1602.65576172,403.298065186,LHC.BPM.1R5.B2_D,-3969.88647461,-1720.78222656,1528.80957031,638.415100098,266,4,2,0,0,11,311,170
6381,306553,611,64,1510484862,499,1,3,3,32,ACQUIRING,MIXED,2,-0.167463243008,-0.0814909562469,0.024440811947,0.0814909562469,-0.024440811947,-0.0837316215038,0.0,0.0837316215038,-0.0,0,SEPARATION,LHC.BPM.1L5.B1_D,-3244.71484375,-1370.45251465,1308.0682373,515.524291992,LHC.BPM.1R5.B1_D,3703.0559082,-1691.65380859,1496.62194824,598.562988281,LHC.BPM.1L5.B2_D,4089.21679688,-1075.88891602,1611.88195801,442.635528564,LHC.BPM.1R5.B2_D,-3969.94970703,-1719.36279297,1595.47485352,716.455322266,266,4,2,0,0,11,311,170
6381,306553,612,24,1510484871,288,1,5,3,32,ACQUIRING,MIXED,10,-0.111642159522,-0.0535804182291,0.024440811947,0.0535804182291,-0.024440811947,-0.0558210797608,0.0,0.0558210797608,-0.0,0,SEPARATION,LHC.BPM.1L5.B1_D,-3244.59619141,-1340.63684082,1243.5255127,550.853149414,LHC.BPM.1R5.B1_D,3702.97973633,-1663.60717773,1420.26513672,723.215942383,LHC.BPM.1L5.B2_D,4088.79125977,-1107.34655762,1602.50476074,417.220062256,LHC.BPM.1R5.B2_D,-3969.61108398,-1746.31408691,1528.77539062,647.695068359,266,4,2,0,0,11,311,170
6381,306553,612,28,1510484872,700,1,5,3,32,ACQUIRING,MIXED,9,-0.111642159522,-0.0535804182291,0.024440811947,0.0535804182291,-0.024440811947,-0.0558210797608,0.0,0.0558210797608,-0.0,0,SEPARATION,LHC.BPM.1L5.B1_D,-3244.47802734,-1340.78613281,1307.9197998,503.950469971,LHC.BPM.1R5.B1_D,3702.90405273,-1663.51464844,1496.55761719,587.409667969,LHC.BPM.1L5.B2_D,4088.86572266,-1105.61120605,1611.76696777,452.082000732,LHC.BPM.1R5.B2_D,-3969.59765625,-1747.77954102,1595.25048828,729.567993164,266,4,2,0,0,11,311,170
6381,306553,612,32,1510484874,213,1,5,3,32,ACQUIRING,MIXED,7,-0.111642159522,-0.0535804182291,0.024440811947,0.0535804182291,-0.024440811947,-0.0558210797608,0.0,0.0558210797608,-0.0,0,SEPARATION,LHC.BPM.1L5.B1_D,-3244.54907227,-1340.66320801,1307.92749023,503.859588623,LHC.BPM.1R5.B1_D,3702.64868164,-1663.62548828,1496.29016113,587.403320312,LHC.BPM.1L5.B2_D,4089.27392578,-1103.23510742,1611.91674805,453.595123291,LHC.BPM.1R5.B2_D,-3970.11621094,-1749.67663574,1595.45983887,728.388793945,266,4,2,0,0,11,311,170
