sec bpm_5LDOROS_B1hPos bpm_5LDOROS_B1vPos bpm_5LDOROS_B2hPos bpm_5LDOROS_B2vPos bpm_5RDOROS_B1hPos bpm_5RDOROS_B1vPos bpm_5RDOROS_B2hPos bpm_5RDOROS_B2vPos
1501229222 642.185 -1245.04 591.65 -1174.92 -305.496 -1817.52 38.7211 -1579.51
1501229224 642.096 -1245.1 591.668 -1174.75 -305.413 -1817.46 38.5924 -1579.49
1501229225 642.114 -1245.02 591.713 -1174.78 -305.516 -1817.58 38.5264 -1579.47
1501229226 642.097 -1245.11 591.698 -1174.8 -305.545 -1817.62 38.5702 -1579.52
1501229228 642.066 -1245.01 591.643 -1174.78 -305.392 -1817.55 38.5496 -1579.48
1501229229 642.027 -1245.15 591.688 -1175.02 -305.311 -1817.6 38.5234 -1579.52
1501229231 642.176 -1245.18 591.444 -1174.8 -305.401 -1817.54 38.5073 -1579.6
1501229241 665.791 -1245.29 567.237 -1174.93 -280.745 -1817.45 14.3537 -1579.58
1501229242 666 -1245.35 566.798 -1174.71 -280.525 -1817.46 14.1555 -1579.61
1501229244 666.002 -1245.31 566.954 -1175.06 -280.528 -1817.45 14.1319 -1579.5
1501229245 666.14 -1245.27 566.749 -1174.78 -280.39 -1817.43 14.0985 -1579.55
1501229247 665.985 -1245.41 566.981 -1174.91 -280.424 -1817.55 14.1741 -1579.56
1501229248 665.968 -1245.26 567.094 -1174.86 -280.495 -1817.58 14.1066 -1579.59
1501229250 665.939 -1245.37 567.073 -1175 -280.579 -1817.7 14.1893 -1579.62
1501229251 666.07 -1245.14 566.916 -1175.01 -280.563 -1817.66 14.2569 -1579.59
1501229253 665.881 -1245.32 567.034 -1174.98 -280.608 -1817.74 14.1338 -1579.66
1501229254 665.804 -1245.36 567.013 -1175.06 -280.599 -1817.69 14.3126 -1579.61
1501229256 665.95 -1245.21 567.037 -1175.08 -280.585 -1817.61 14.36 -1579.75
1501229257 665.894 -1245.33 567.163 -1174.98 -280.632 -1817.64 14.3033 -1579.68
1501229259 665.917 -1245.19 566.94 -1175.03 -280.639 -1817.51 14.3764 -1579.65
1501229260 665.935 -1245.27 567.089 -1175.04 -280.767 -1817.42 14.3496 -1579.64
1501229261 665.884 -1245.21 567.054 -1174.91 -280.734 -1817.39 14.392 -1579.53
1501229263 666.025 -1245.17 566.769 -1174.9 -280.817 -1817.41 14.5573 -1579.59
1501229264 666.08 -1245.24 566.755 -1174.93 -280.838 -1817.45 14.4977 -1579.6
1501229266 666.011 -1244.99 566.876 -1175.04 -280.613 -1817.51 14.1278 -1579.46
1501229267 665.967 -1245.07 566.896 -1174.93 -280.646 -1817.54 14.2991 -1579.35
1501229269 665.972 -1245.15 566.933 -1174.95 -280.64 -1817.32 14.2974 -1579.43
1501229279 689.619 -1245.22 542.437 -1174.96 -255.784 -1817.22 -10.1373 -1579.41
1501229280 689.991 -1245.3 542.114 -1174.92 -255.328 -1817.18 -10.4689 -1579.44
1501229282 689.984 -1245.24 542.016 -1174.87 -255.386 -1817.15 -10.3527 -1579.42
1501229283 690.056 -1245.27 541.976 -1175.07 -255.427 -1817.14 -10.3864 -1579.43
1501229285 690.036 -1245.23 541.999 -1175.11 -255.631 -1817.29 -10.238 -1579.34
1501229286 689.999 -1245.27 542.101 -1175.04 -255.414 -1817.2 -10.3605 -1579.28
1501229288 689.915 -1245.24 542.008 -1175.1 -255.394 -1817.27 -10.4002 -1579.33
1501229289 690.022 -1245.14 541.98 -1175 -255.41 -1817.28 -10.2978 -1579.44
1501229291 689.976 -1245.12 541.924 -1175.08 -255.421 -1817.23 -10.1611 -1579.35
1501229292 689.919 -1245.17 541.963 -1174.99 -255.454 -1817.22 -10.2291 -1579.35
1501229293 690.063 -1245.04 541.935 -1175.04 -255.334 -1817.3 -10.3588 -1579.35
1501229295 689.922 -1245.06 541.912 -1174.92 -255.412 -1817.21 -10.3422 -1579.38
1501229296 689.971 -1244.9 542.005 -1174.84 -255.4 -1817.31 -10.3247 -1579.27
1501229298 690.098 -1244.86 541.895 -1174.73 -255.284 -1817.3 -10.3451 -1579.22
1501229299 690.305 -1244.81 541.781 -1174.78 -255.291 -1817.41 -10.1776 -1579.25
1501229301 690.396 -1244.88 541.886 -1174.71 -255.26 -1817.34 -10.2133 -1579.23
1501229302 690.495 -1244.95 541.759 -1174.67 -255.023 -1817.27 -10.2926 -1579.19
1501229304 690.425 -1244.95 541.791 -1174.7 -254.996 -1817.53 -9.94676 -1579.25
1501229305 690.309 -1244.91 541.82 -1174.75 -254.962 -1817.43 -9.83485 -1579.35
1501229307 690.273 -1245.02 541.971 -1174.74 -254.859 -1817.41 -10.0347 -1579.31
1501229308 690.199 -1245.01 541.927 -1174.82 -254.928 -1817.44 -10.0162 -1579.36
1501229318 713.876 -1244.94 517.182 -1174.5 -230.403 -1817.26 -34.9893 -1579.23
1501229320 714.2 -1244.99 517.277 -1174.63 -230.439 -1817.28 -34.9609 -1579.26
1501229321 714.212 -1244.92 516.934 -1174.67 -230.44 -1817.32 -35.1533 -1579.21
1501229323 714.344 -1245.03 517.013 -1174.6 -230.408 -1817.43 -35.1485 -1579.2
1501229324 714.293 -1244.88 516.914 -1174.58 -230.318 -1817.41 -35.1089 -1579.21
1501229326 714.414 -1244.9 516.923 -1174.53 -230.308 -1817.4 -34.9926 -1579.26
1501229327 714.324 -1244.93 516.942 -1174.66 -230.266 -1817.28 -35.0923 -1579.27
1501229328 714.375 -1244.87 516.959 -1174.73 -230.387 -1817.32 -34.9418 -1579.24
1501229330 714.5 -1244.97 516.798 -1174.59 -230.263 -1817.27 -34.9104 -1579.41
1501229331 714.579 -1245 517.013 -1174.62 -230.227 -1817.23 -34.9645 -1579.41
1501229333 714.485 -1245.03 516.774 -1174.63 -230.047 -1817.35 -35.0627 -1579.47
1501229334 714.51 -1245.02 516.769 -1174.67 -230.13 -1817.38 -34.9896 -1579.42
1501229336 714.481 -1245.06 516.947 -1174.69 -230.064 -1817.22 -35.2282 -1579.5
1501229337 714.568 -1245.08 516.786 -1174.81 -230.111 -1817.38 -35.2301 -1579.55
1501229339 714.623 -1245.14 516.718 -1174.81 -230.013 -1817.54 -35.1806 -1579.53
1501229340 714.571 -1245.1 516.724 -1174.85 -230.063 -1817.68 -35.1059 -1579.52
1501229342 714.522 -1245.1 516.929 -1174.77 -229.968 -1817.52 -35.2837 -1579.53
1501229343 714.581 -1245.25 516.789 -1174.61 -229.88 -1817.43 -35.2287 -1579.56
1501229344 714.457 -1245.2 516.786 -1174.66 -229.927 -1817.54 -35.2205 -1579.47
1501229346 714.419 -1245.22 516.689 -1174.83 -229.865 -1817.45 -35.2772 -1579.56
1501229356 738.797 -1245.12 492.281 -1174.57 -205.012 -1817.25 -59.6497 -1579.51
1501229358 739.138 -1245.17 492.05 -1174.59 -204.577 -1817.22 -60.0168 -1579.45
1501229359 739.098 -1244.97 491.903 -1174.6 -204.76 -1817.34 -59.89 -1579.38
1501229360 739.19 -1245 491.661 -1174.61 -204.872 -1817.28 -59.7268 -1579.42
1501229362 739.306 -1245.11 491.685 -1174.77 -205.057 -1817.22 -59.49 -1579.42
1501229363 739.237 -1245.01 491.742 -1174.7 -204.93 -1817.26 -59.749 -1579.3
1501229365 739.177 -1245.04 491.88 -1174.65 -204.739 -1817.2 -59.9758 -1579.46
1501229366 739.245 -1245.05 491.806 -1174.63 -204.676 -1817.23 -59.9053 -1579.39
1501229368 739.255 -1245.09 491.906 -1174.61 -204.656 -1817.24 -59.8705 -1579.45
1501229369 739.234 -1245.1 491.957 -1174.47 -204.701 -1817.15 -59.8618 -1579.47
1501229371 739.208 -1245.01 491.915 -1174.54 -204.761 -1817.16 -59.8425 -1579.41
1501229372 739.084 -1245.1 491.904 -1174.39 -204.861 -1817.18 -59.9721 -1579.48
1501229374 739.223 -1244.92 491.809 -1174.46 -204.759 -1817.18 -60.0801 -1579.52
1501229375 739.153 -1244.92 491.828 -1174.41 -204.862 -1817.3 -59.9513 -1579.52
1501229377 739.051 -1244.91 491.66 -1174.57 -204.751 -1817.15 -59.9939 -1579.43
1501229378 738.904 -1244.85 491.672 -1174.42 -204.862 -1817.04 -60.1122 -1579.46
1501229379 738.774 -1244.85 491.532 -1174.46 -204.771 -1817 -60.4137 -1579.44
1501229381 739.096 -1244.96 491.448 -1174.48 -204.859 -1817.16 -60.53 -1579.51
1501229382 739.175 -1244.99 491.655 -1174.35 -204.848 -1817.13 -60.4901 -1579.51
1501229384 739.057 -1244.96 491.523 -1174.34 -204.81 -1817.09 -60.4481 -1579.44
1501229385 738.97 -1244.87 491.574 -1174.45 -204.847 -1817.07 -60.2215 -1579.36
1501229395 764.185 -1244.91 467.115 -1174.31 -179.132 -1817.24 -84.2695 -1579.07
1501229397 764.082 -1244.79 467.039 -1174.23 -179.3 -1817.16 -84.1653 -1578.95
1501229398 764.193 -1244.72 467.001 -1174.3 -179.436 -1817.18 -84.1483 -1579.1
1501229400 764.34 -1244.84 467.04 -1174.18 -179.1 -1817.25 -84.2797 -1579.22
1501229401 764.286 -1244.88 467.152 -1174.34 -179.074 -1817.3 -84.2463 -1579.3
1501229403 764.125 -1244.83 466.974 -1174.45 -179.164 -1817.1 -84.4398 -1579.25
1501229404 763.944 -1244.84 467.024 -1174.34 -179.218 -1817.11 -84.5175 -1579.16
1501229406 763.812 -1244.71 466.838 -1174.3 -179.439 -1817.17 -85 -1579.27
1501229407 763.884 -1244.84 466.915 -1174.44 -179.488 -1817.1 -85.0542 -1579.18
1501229409 763.417 -1244.74 467.095 -1174.15 -179.665 -1816.98 -85.2117 -1579.03
1501229410 763.469 -1244.88 466.975 -1174.38 -179.498 -1816.9 -85.4444 -1579.02
1501229411 763.463 -1244.8 467.031 -1174.35 -179.512 -1816.85 -85.5117 -1579.12
1501229413 763.644 -1244.83 467.051 -1174.43 -179.813 -1817.02 -85.2837 -1579.16
1501229414 763.766 -1244.78 466.863 -1174.37 -179.776 -1817.12 -85.4455 -1579.06
1501229416 763.725 -1244.89 466.818 -1174.46 -179.693 -1817.03 -85.1767 -1579.12
1501229417 763.838 -1244.98 466.779 -1174.3 -179.548 -1817.02 -85.008 -1579.22
1501229419 764.172 -1244.81 466.587 -1174.32 -179.45 -1817.11 -84.7203 -1579.35
1501229420 764.211 -1244.88 466.674 -1174.33 -179.293 -1817.09 -84.9143 -1579.3
1501229422 764.115 -1244.93 466.788 -1174.09 -179.414 -1817.02 -84.7585 -1579.2
1501229423 764.249 -1244.95 466.779 -1174.3 -179.39 -1817.05 -84.6339 -1579.29
1501229433 788.236 -1245.07 442.755 -1174.11 -155.017 -1816.82 -108.576 -1579.19
1501229435 788.795 -1245.11 441.912 -1174.16 -154.249 -1816.79 -109.34 -1579.2
1501229436 788.732 -1245.2 441.834 -1174.23 -154.479 -1816.81 -109.224 -1579.29
1501229438 788.807 -1245.01 442.062 -1174.26 -154.566 -1816.9 -109.308 -1579.28
1501229439 788.738 -1245.07 442.286 -1174.41 -154.587 -1816.92 -109.496 -1579.11
1501229441 788.557 -1245.18 442.271 -1174.39 -154.752 -1816.84 -109.626 -1579.13
1501229442 788.569 -1245.18 442.308 -1174.47 -154.75 -1816.85 -109.736 -1579.15
1501229444 788.631 -1245.19 442.222 -1174.43 -154.683 -1816.83 -109.645 -1579.09
1501229445 788.652 -1245.2 442.249 -1174.45 -154.512 -1816.91 -109.759 -1579.19
1501229446 788.669 -1245.17 442.196 -1174.43 -154.464 -1816.87 -109.684 -1579.2
1501229448 788.752 -1245.32 442.308 -1174.55 -154.552 -1816.96 -109.627 -1579.08
1501229449 788.796 -1245.3 442.251 -1174.45 -154.501 -1816.98 -109.609 -1579.17
1501229451 789.121 -1245.23 442.261 -1174.43 -154.568 -1817.06 -109.218 -1579.29
1501229452 789.01 -1245.21 442.324 -1174.31 -154.416 -1817.08 -109.148 -1579.2
1501229454 788.942 -1245.42 442.259 -1174.38 -154.4 -1817.03 -109.289 -1579.22
1501229455 789.042 -1245.38 442.377 -1174.38 -154.362 -1816.99 -109.256 -1579.18
1501229457 789.125 -1245.38 442.633 -1174.28 -154.44 -1816.99 -109.269 -1579.1
1501229458 789.052 -1245.42 442.486 -1174.19 -154.364 -1816.96 -109.394 -1579.03
1501229460 788.916 -1245.34 442.571 -1174.21 -154.378 -1817.02 -109.27 -1579.05
1501229461 788.863 -1245.32 442.658 -1174.17 -154.399 -1817.07 -109.264 -1579.12
1501229471 812.691 -1245.17 418.767 -1173.95 -130.685 -1816.92 -132.564 -1579.28
1501229473 813.368 -1245.27 417.896 -1174.05 -129.725 -1816.88 -133.847 -1579.25
1501229474 813.297 -1245.17 418.017 -1173.91 -129.681 -1816.91 -133.95 -1579.25
1501229476 813.32 -1245.18 418.016 -1173.82 -129.69 -1816.9 -133.877 -1579.24
1501229477 813.454 -1245.11 417.874 -1173.79 -129.771 -1816.78 -133.709 -1579.24
1501229478 813.601 -1245.06 417.731 -1173.94 -129.785 -1816.74 -133.595 -1579.29
1501229480 813.516 -1245.15 417.716 -1173.97 -129.669 -1816.74 -133.533 -1579.27
1501229481 813.454 -1245.03 417.604 -1174.04 -129.602 -1816.66 -133.565 -1579.25
1501229483 813.447 -1244.94 417.544 -1174.09 -129.84 -1816.33 -134.024 -1579.24
1501229484 813.274 -1244.88 417.549 -1174.04 -130.033 -1816.42 -134.2 -1579.21
1501229486 813.164 -1244.97 417.701 -1173.75 -129.972 -1816.27 -134.127 -1579.37
1501229487 813.356 -1244.95 417.741 -1173.96 -129.93 -1816.34 -134.174 -1579.37
1501229489 813.346 -1245 417.899 -1173.7 -129.927 -1816.53 -133.831 -1579.32
1501229490 813.443 -1244.86 417.821 -1173.87 -129.928 -1816.41 -133.634 -1579.23
1501229492 813.567 -1244.91 417.983 -1173.92 -129.989 -1816.45 -133.65 -1579.22
1501229493 813.602 -1244.89 417.789 -1174.01 -130.02 -1816.43 -133.565 -1579.26
1501229495 813.711 -1244.76 417.832 -1173.9 -130.052 -1816.57 -133.263 -1579.23
1501229496 814.01 -1244.8 417.934 -1173.97 -129.51 -1816.65 -133.062 -1579.23
1501229497 814.149 -1244.8 417.962 -1173.88 -129.262 -1816.8 -133.009 -1579.34
1501229499 814.211 -1244.75 418.254 -1174.1 -129.34 -1816.96 -132.817 -1579.22
1501229500 814.117 -1244.74 418.461 -1173.93 -129.314 -1817.08 -133.035 -1579.17
1501229511 837.836 -1244.78 393.51 -1173.6 -105.272 -1816.81 -157.385 -1578.82
1501229512 837.875 -1244.61 393.372 -1173.34 -105.362 -1816.74 -157.432 -1578.88
1501229513 837.78 -1244.67 393.199 -1173.5 -105.464 -1816.76 -157.318 -1579.07
1501229515 837.751 -1244.52 393.359 -1173.62 -105.62 -1816.8 -157.356 -1579
1501229516 837.686 -1244.73 393.498 -1173.46 -105.418 -1816.75 -157.708 -1578.97
1501229518 837.71 -1244.71 393.578 -1173.58 -105.766 -1816.68 -157.711 -1579.05
1501229519 837.788 -1244.67 393.553 -1173.47 -105.786 -1816.66 -157.512 -1579.03
1501229521 837.851 -1244.68 393.397 -1173.56 -105.721 -1816.78 -157.483 -1579.08
1501229522 837.831 -1244.67 393.283 -1173.58 -105.576 -1816.72 -157.498 -1579.03
1501229524 838.013 -1244.71 393.479 -1173.5 -105.568 -1816.76 -157.353 -1579.1
1501229525 838.03 -1244.77 393.407 -1173.61 -105.48 -1816.73 -157.446 -1579.16
1501229527 838.209 -1244.72 393.452 -1173.58 -105.306 -1816.76 -157.384 -1579.18
1501229528 838.24 -1244.74 393.291 -1173.75 -105.299 -1816.72 -157.278 -1579.26
1501229530 838.109 -1244.74 393.459 -1173.73 -105.324 -1816.76 -157.161 -1579.23
1501229531 838.315 -1244.73 393.363 -1173.64 -105.282 -1816.63 -157.109 -1579.19
1501229532 838.332 -1244.78 393.08 -1173.64 -105.403 -1816.57 -156.97 -1579.2
1501229534 838.399 -1244.7 393.375 -1173.83 -105.413 -1816.85 -156.994 -1579.06
1501229535 838.276 -1244.8 393.531 -1173.73 -105.417 -1816.78 -157.155 -1579.11
1501229537 838.173 -1244.75 393.699 -1173.7 -105.266 -1816.77 -157.213 -1579.19
1501229538 838.367 -1244.71 393.57 -1173.74 -105.461 -1816.82 -157.04 -1579.18
1501229548 861.344 -1244.69 370.268 -1174.09 -82.0919 -1816.54 -180.256 -1579.07
1501229550 862.486 -1244.62 369.175 -1174.02 -80.9788 -1816.31 -181.213 -1579.11
1501229551 862.477 -1244.61 369.09 -1173.87 -80.9862 -1816.66 -181.267 -1579.19
1501229553 862.65 -1244.56 368.865 -1173.89 -80.9053 -1816.62 -181.303 -1579.1
1501229554 862.647 -1244.68 369.053 -1173.73 -81.0985 -1816.58 -181.098 -1579.12
1501229556 862.457 -1244.56 369.088 -1173.73 -80.9333 -1816.53 -181.246 -1579.3
1501229557 862.476 -1244.71 369.252 -1173.79 -81.0859 -1816.55 -181.124 -1579.2
1501229559 862.574 -1244.56 369.238 -1173.85 -80.9478 -1816.71 -181.142 -1579.18
1501229560 862.691 -1244.6 369.186 -1173.72 -80.8982 -1816.78 -181.134 -1579.24
1501229562 862.631 -1244.75 369.136 -1173.68 -80.9252 -1816.72 -181.076 -1579.24
1501229563 862.673 -1244.67 369.23 -1173.54 -80.8017 -1816.64 -181.202 -1579.25
1501229565 862.825 -1244.64 369.321 -1173.66 -80.7255 -1816.78 -181.147 -1579.24
1501229566 862.828 -1244.65 369.273 -1173.8 -80.914 -1816.81 -180.799 -1579.27
1501229567 862.798 -1244.65 369.291 -1173.82 -80.8012 -1816.7 -180.819 -1579.23
1501229569 862.862 -1244.63 369.153 -1173.58 -80.6713 -1816.73 -180.955 -1579.3
1501229570 862.844 -1244.6 369.132 -1173.62 -80.6957 -1816.81 -180.811 -1579.28
1501229572 862.917 -1244.75 369.106 -1173.52 -80.6915 -1817 -180.851 -1579.14
1501229573 862.952 -1244.63 369.044 -1173.55 -80.6609 -1816.9 -180.794 -1579.13
1501229575 862.816 -1244.72 369.155 -1173.55 -80.692 -1816.89 -180.891 -1579.2
1501229576 862.871 -1244.64 369.419 -1173.51 -80.5733 -1817.01 -181.163 -1579.17
1501229578 862.877 -1244.71 369.265 -1173.6 -80.706 -1817.07 -181.056 -1579.09
1501229588 887.001 -1244.48 344.78 -1173.85 -56.7371 -1816.38 -204.971 -1579.1
1501229589 887.106 -1244.59 344.958 -1173.87 -56.606 -1816.31 -205.048 -1579.17
1501229591 887.175 -1244.55 344.812 -1173.85 -56.5041 -1816.37 -205.055 -1579.08
1501229592 887.308 -1244.71 344.777 -1173.95 -56.2871 -1816.38 -205.095 -1579.1
1501229594 887.414 -1244.55 344.973 -1173.87 -56.223 -1816.36 -204.909 -1579.07
1501229595 887.425 -1244.52 344.921 -1173.91 -56.172 -1816.35 -204.821 -1579.09
1501229597 887.464 -1244.57 345.041 -1173.8 -56.1587 -1816.49 -204.664 -1579.08
1501229598 887.494 -1244.56 345.155 -1173.56 -56.1572 -1816.57 -204.66 -1579.18
1501229599 887.475 -1244.57 345.113 -1173.65 -56.21 -1816.6 -204.682 -1579.11
1501229601 887.318 -1244.45 345.04 -1173.51 -56.2465 -1816.56 -204.73 -1579.08
1501229602 887.317 -1244.59 344.978 -1173.5 -56.1574 -1816.51 -204.798 -1578.96
1501229604 887.299 -1244.62 345.186 -1173.33 -56.223 -1816.55 -204.837 -1579.1
1501229605 887.173 -1244.65 345.135 -1173.48 -56.4716 -1816.51 -204.85 -1579.1
1501229607 887.133 -1244.51 344.908 -1173.31 -56.5513 -1816.51 -204.764 -1579.07
1501229608 887.085 -1244.53 345.032 -1173.21 -56.6357 -1816.47 -204.862 -1579.02
1501229610 886.935 -1244.58 344.912 -1173.3 -56.7773 -1816.43 -204.865 -1579.18
1501229611 886.995 -1244.59 344.976 -1173.3 -56.7414 -1816.44 -204.972 -1579.15
1501229613 887.044 -1244.5 344.898 -1173.33 -56.8927 -1816.55 -205.014 -1579.15
1501229614 886.995 -1244.55 344.911 -1173.37 -56.8229 -1816.53 -205.047 -1579.14
1501229615 887.003 -1244.52 345.151 -1173.37 -56.8199 -1816.64 -205.112 -1579.04
1501229626 911.139 -1244.4 321.017 -1173.72 -32.6546 -1816.48 -229.011 -1579.01
1501229627 911.268 -1244.4 320.781 -1173.65 -32.436 -1816.43 -229.206 -1578.97
1501229629 911.235 -1244.4 320.814 -1173.59 -32.3615 -1816.44 -229.309 -1578.96
1501229630 911.166 -1244.42 320.676 -1173.57 -32.2706 -1816.38 -229.229 -1578.88
1501229631 911.057 -1244.39 320.779 -1173.63 -32.3329 -1816.47 -229.185 -1579.02
1501229633 911.122 -1244.29 320.831 -1173.65 -32.2177 -1816.62 -229.354 -1578.91
1501229634 911.107 -1244.32 320.764 -1173.72 -32.2954 -1816.56 -229.132 -1578.94
1501229636 911.055 -1244.35 320.769 -1173.46 -32.4554 -1816.42 -229.067 -1578.92
1501229637 911.014 -1244.35 320.727 -1173.46 -32.3996 -1816.51 -229.053 -1578.97
1501229639 911.161 -1244.44 320.812 -1173.56 -32.3762 -1816.56 -229.041 -1579.03
1501229640 911.236 -1244.41 320.898 -1173.59 -32.2481 -1816.52 -229.119 -1579.01
1501229642 911.166 -1244.39 320.776 -1173.53 -32.3488 -1816.43 -228.943 -1579
1501229643 911.18 -1244.35 320.804 -1173.45 -32.3155 -1816.46 -229.123 -1578.93
1501229645 911.279 -1244.36 320.778 -1173.58 -32.3632 -1816.41 -229.039 -1579.04
1501229646 911.301 -1244.29 320.798 -1173.5 -32.308 -1816.51 -228.973 -1579.01
1501229647 911.39 -1244.39 320.825 -1173.46 -32.2426 -1816.52 -228.927 -1579.03
1501229649 911.429 -1244.35 320.866 -1173.46 -32.3949 -1816.48 -228.927 -1579.01
1501229650 911.367 -1244.25 320.934 -1173.43 -32.4188 -1816.4 -228.944 -1578.91
1501229652 911.285 -1244.37 320.884 -1173.44 -32.45 -1816.46 -229.042 -1579.09
1501229653 911.403 -1244.29 320.963 -1173.49 -32.4171 -1816.51 -229.076 -1579.11
1501229655 911.468 -1244.38 320.772 -1173.53 -32.469 -1816.47 -228.971 -1579.14
1501229664 933.313 -1244.26 298.909 -1173.51 -10.4935 -1816.37 -251.009 -1579.02
1501229665 935.765 -1244.21 296.611 -1173.3 -7.89894 -1816.3 -253.257 -1578.98
1501229666 935.793 -1244.27 296.682 -1173.43 -7.863 -1816.36 -253.329 -1579.05
1501229668 935.704 -1244.23 296.551 -1173.46 -8.02983 -1816.22 -253.267 -1579.13
1501229669 935.592 -1244.29 296.692 -1173.35 -8.09007 -1816.28 -253.096 -1579.12
1501229671 935.714 -1244.21 296.67 -1173.34 -8.05897 -1816.45 -253.143 -1579.15
1501229672 935.758 -1244.29 296.664 -1173.33 -8.14739 -1816.59 -253.034 -1579.09
1501229674 935.813 -1244.2 296.764 -1173.28 -8.0954 -1816.59 -253.171 -1579.09
1501229675 935.697 -1244.2 296.736 -1173.32 -8.06164 -1816.58 -253.115 -1579.12
1501229677 935.672 -1244.3 296.834 -1173.43 -8.09709 -1816.54 -253.044 -1579.15
1501229678 935.639 -1244.33 296.742 -1173.31 -8.11367 -1816.61 -253.053 -1579.12
1501229680 935.591 -1244.38 296.706 -1173.35 -8.06499 -1816.6 -253.096 -1579.16
1501229681 935.704 -1244.41 296.938 -1173.32 -8.0133 -1816.62 -253.368 -1579.25
1501229683 935.619 -1244.39 296.768 -1173.46 -8.00763 -1816.56 -253.257 -1579.24
1501229684 935.755 -1244.34 296.807 -1173.44 -7.962 -1816.44 -253.206 -1579.35
1501229685 935.744 -1244.29 296.576 -1173.66 -7.9796 -1816.49 -253.136 -1579.25
1501229687 935.807 -1244.29 296.619 -1173.61 -7.86907 -1816.47 -253.129 -1579.18
1501229688 935.816 -1244.33 296.474 -1173.58 -7.87736 -1816.4 -253.073 -1579.19
1501229690 935.944 -1244.37 296.481 -1173.73 -7.86591 -1816.26 -252.867 -1579.19
1501229691 936.253 -1244.34 296.473 -1173.69 -7.81438 -1816.33 -252.797 -1579.13
1501229693 936.746 -1244.28 296.557 -1173.36 -7.67581 -1816.65 -253.682 -1579.12
1501229703 959.367 -1244.32 278.637 -1171.82 12.9414 -1816.6 -274.048 -1579.18
1501229704 959.487 -1244.37 278.543 -1171.79 13.06 -1816.69 -274.366 -1579.24
1501229706 959.554 -1243.76 277.931 -1171.68 13.4896 -1817.02 -273.893 -1579.32
1501229707 959.439 -1243.64 277.066 -1171.91 13.9141 -1816.95 -273.848 -1579.38
1501229709 959.562 -1243.78 275.335 -1172.23 15.1012 -1816.57 -275.19 -1579.57
1501229710 959.663 -1243.88 274.551 -1172.56 15.312 -1816.41 -275.936 -1579.59
1501229712 960.054 -1244.24 273.074 -1173 15.8019 -1816.44 -277.818 -1579.34
1501229713 960.039 -1244.23 272.462 -1173.24 16.2424 -1816.41 -278.422 -1579.08
1501229715 959.882 -1244.18 272.149 -1173.45 16.5302 -1816.35 -278.427 -1578.96
1501229716 959.676 -1244.38 271.879 -1173.82 16.7987 -1816.04 -278.212 -1578.9
1501229717 959.733 -1244.35 271.828 -1173.91 17.1289 -1816.04 -278.605 -1578.94
1501229719 960.016 -1244.5 271.427 -1174.11 17.408 -1816.27 -278.817 -1578.87
1501229720 960.053 -1244.39 271.244 -1174.09 17.4 -1816.23 -278.681 -1578.93
1501229722 959.956 -1244.35 270.983 -1174.15 17.5449 -1816.13 -278.59 -1579.09
1501229723 959.99 -1244.38 270.985 -1174.16 17.6607 -1816.13 -278.509 -1579.1
